ASIN,username,rating,title,date,likes,description,keyword,importance,sentiment_score,magnitude,aspect
881205,firdose khan,5,Makes hair smooth and shiny,17/05/2022 12:31,0,Just look at my hair... it's looking so silky as well as smooth 🤩🤩🤩....I fall in love with this shampoo and I love it's conditioner also🥰🥰...go for it 👍👍,hair,0.287066817,0,0,
881205,firdose khan,5,Makes hair smooth and shiny,17/05/2022 12:31,0,Just look at my hair... it's looking so silky as well as smooth 🤩🤩🤩....I fall in love with this shampoo and I love it's conditioner also🥰🥰...go for it 👍👍,love,0.037840091,0.800000012,0.800000012,
881205,firdose khan,5,Makes hair smooth and shiny,17/05/2022 12:31,0,Just look at my hair... it's looking so silky as well as smooth 🤩🤩🤩....I fall in love with this shampoo and I love it's conditioner also🥰🥰...go for it 👍👍,shampoo,0.037840091,0.800000012,0.800000012,
881205,Priyanka Prakash,5,Very Nice Product ,15/10/2021 23:53,1,I would recommend this product to everyone looking for a nourishing hair.. Excellent results a very good product and it really works great highly recommended..,product,0.301400244,0.699999988,0.699999988,Quality
881205,Priyanka Prakash,5,Very Nice Product ,15/10/2021 23:53,1,I would recommend this product to everyone looking for a nourishing hair.. Excellent results a very good product and it really works great highly recommended..,everyone,0.299577355,0.300000012,0.300000012,
881205,Priyanka Prakash,5,Very Nice Product ,15/10/2021 23:53,1,I would recommend this product to everyone looking for a nourishing hair.. Excellent results a very good product and it really works great highly recommended..,hair,0.210586891,0.5,0.5,
881205,Priyanka Prakash,5,Very Nice Product ,15/10/2021 23:53,1,I would recommend this product to everyone looking for a nourishing hair.. Excellent results a very good product and it really works great highly recommended..,results,0.096058533,0.899999976,0.899999976,
881205,Priyanka Prakash,5,Very Nice Product ,15/10/2021 23:53,1,I would recommend this product to everyone looking for a nourishing hair.. Excellent results a very good product and it really works great highly recommended..,product,0.09237697,0.899999976,1.799999952,Quality
881205,Avipsa DasGupta,5,Love using these,04/09/2021 18:36,0,The hair is so soft and smooth after using this. My hair is softer and smoother than before. Love using them on my hair. Wonderful,hair,0.511795521,0.699999988,0.699999988,
881205,Avipsa DasGupta,5,Love using these,04/09/2021 18:36,0,The hair is so soft and smooth after using this. My hair is softer and smoother than before. Love using them on my hair. Wonderful,hair,0.488204479,0.800000012,1.700000048,
881205,Priyanka Kundu,5,Good ,17/05/2021 16:35,1,The buttery soft texture of Tresemme Keratin Smooth Deep Smoothing Mask glides on my hair like a dream,texture,0.441743553,0.400000006,0.400000006,Quality
881205,Priyanka Kundu,5,Good ,17/05/2021 16:35,1,The buttery soft texture of Tresemme Keratin Smooth Deep Smoothing Mask glides on my hair like a dream,hair,0.22264564,0.400000006,0.400000006,
881205,Priyanka Kundu,5,Good ,17/05/2021 16:35,1,The buttery soft texture of Tresemme Keratin Smooth Deep Smoothing Mask glides on my hair like a dream,Tresemme Keratin Smooth Deep Smoothing Mask,0.176929221,0.5,0.5,
881205,Priyanka Kundu,5,Good ,17/05/2021 16:35,1,The buttery soft texture of Tresemme Keratin Smooth Deep Smoothing Mask glides on my hair like a dream,dream,0.158681616,0.400000006,0.400000006,
881205,Priyanka Prakash,5,Highly Recommended ,27/03/2021 13:14,0,"I am using this shampoo from last one year it's worth of money, It reduced my hair fall in a visible measure additionally using it with conditioner makes my wavy more manageable and more smooth fully recommend it to everyone..",shampoo,0.631477714,0.600000024,1.200000048,
881205,Priyanka Priya,5,Love It ,06/03/2021 11:44,0,"I am using this shampoo from last one year it's worth of money, It reduced my hair fall in a visible measure additionally using it with conditioner makes my wavy more manageable and more smooth fully recommend it to everyone..",hair fall,0.072906643,0.5,0.5,Quality
881205,anwesha acharyya,4,Recommended!,10/02/2021 14:07,1,Great combo from Tressemme. The shampoo contains sulfates though.,Tressemme,0.137783155,0.899999976,0.899999976,
881205,Priyanka Priya,5,Love It ,06/03/2021 11:44,0,"I am using this shampoo from last one year it's worth of money, It reduced my hair fall in a visible measure additionally using it with conditioner makes my wavy more manageable and more smooth fully recommend it to everyone..",everyone,0.035907295,0.600000024,0.600000024,
881205,anwesha acharyya,4,Recommended!,10/02/2021 14:07,1,Great combo from Tressemme. The shampoo contains sulfates though.,shampoo,0.151141256,0,0,
881205,Priyanka Priya,5,Love It ,06/03/2021 11:44,0,"I am using this shampoo from last one year it's worth of money, It reduced my hair fall in a visible measure additionally using it with conditioner makes my wavy more manageable and more smooth fully recommend it to everyone..",conditioner,0.022633191,0.600000024,0.600000024,
881205,anwesha acharyya,4,Recommended!,10/02/2021 14:07,1,Great combo from Tressemme. The shampoo contains sulfates though.,sulfates,0.035975002,0,0,Ingredient
881205,firdose khan,5,Makes hair smooth and shiny,17/05/2022 12:31,0,Just look at my hair... it's looking so silky as well as smooth 🤩🤩🤩....I fall in love with this shampoo and I love it's conditioner also🥰🥰...go for it 👍👍,conditioner,0.637252986,0.699999988,3,
881205,anwesha acharyya,4,Recommended!,10/02/2021 14:07,1,Great combo from Tressemme. The shampoo contains sulfates though.,combo,0.675100565,0.899999976,0.899999976,
881205,Aliaaa,5,Great,02/03/2021 11:30,0,What a beautiful product....absolutely loved it...,product,1,0.899999976,0.899999976,Quality
881204,Crystal.,2,Not a fan,17/11/2021 17:25,0,Made my hair more frizzy instead of doing the opposite ,hair,0.727438509,-0.5,0.5,
881204,Anonymous,5,Awesome experience ,17/07/2022 10:42,0,The product is very useful I feel like touching my hair again and again.so whoever wants to buy can surely buy it.,hair,0.551882446,0.5,1,
881204,Anonymous,5,Awesome experience ,17/07/2022 10:42,0,The product is very useful I feel like touching my hair again and again.so whoever wants to buy can surely buy it.,product,0.448117524,0.600000024,0.600000024,Quality
881204,Priyanka,5,Smooth and Moisturized ,12/04/2022 15:13,0,I noticed a change in my hair within three four uses.. My hair is now frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair,0.625978112,0.400000006,0.899999976,
881204,Priyanka,5,Smooth and Moisturized ,12/04/2022 15:13,0,I noticed a change in my hair within three four uses.. My hair is now frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,change,0.276434749,0.100000001,0.100000001,
881204,Priyanka,5,Smooth and Moisturized ,12/04/2022 15:13,0,I noticed a change in my hair within three four uses.. My hair is now frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair,0.04852327,0.800000012,0.800000012,
881204,Priyanka,5,Smooth and Moisturized ,12/04/2022 15:13,0,I noticed a change in my hair within three four uses.. My hair is now frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,hair fall problems,0.029670293,0.800000012,0.800000012,Quality
881204,Priyanka,5,Smooth and Moisturized ,12/04/2022 15:13,0,I noticed a change in my hair within three four uses.. My hair is now frizz free and looks shiny makes hair really smooth and no hair fall problems fully recommend it to everyone..,everyone,0.019393601,0.800000012,0.800000012,
881204,Rishona Fernandes,5,Affordable,13/12/2021 12:56,0,This is a really good deal. Get it asap,deal,1,0.800000012,1.600000024,
881204,Crystal.,2,Not a fan,17/11/2021 17:25,0,Made my hair more frizzy instead of doing the opposite ,opposite,0.272561461,-0.200000003,0.200000003,
881204,Rani Dey,4,Love it,26/10/2021 09:54,0,it is realy a  too good combo..love it,combo,1,0.899999976,2.799999952,
881204,X Y,5,Very nice,27/10/2021 07:32,0,These are good hair care products. These make hair smooth and reduce frizz. ,hair care products,0.855475366,0.699999988,1.5,Quality
881204,X Y,5,Very nice,27/10/2021 07:32,0,These are good hair care products. These make hair smooth and reduce frizz. ,frizz,0.058190111,0.600000024,0.600000024,Quality
881204,Kanchan Kumari,5,Best,03/06/2022 11:37,0,This is the best combo.it make my hair healthy and strong,hair,1,0.899999976,0.899999976,
881204,Aqsa,5,I am loving it ,26/10/2021 17:11,0,I just love the combo pack ...this is soo amazing 💞💞💝 just give a try for your smooth hair ,combo pack,0.820318043,0.899999976,1.899999976,
881204,Aqsa,5,I am loving it ,26/10/2021 17:11,0,I just love the combo pack ...this is soo amazing 💞💞💝 just give a try for your smooth hair ,try,0.093562767,0.899999976,0.899999976,
881204,Aqsa,5,I am loving it ,26/10/2021 17:11,0,I just love the combo pack ...this is soo amazing 💞💞💝 just give a try for your smooth hair ,hair,0.086119168,0.899999976,0.899999976,
881204,X Y,5,Very nice,27/10/2021 07:32,0,These are good hair care products. These make hair smooth and reduce frizz. ,hair,0.086334519,0.699999988,0.699999988,
864831,Hena,5,Perfect,10/09/2022 11:09,0,Really this is one of the best quality product for hair.it makes my hair so smooth and silky loved it go for it,one,0.664289534,0.800000012,1.700000048,
864831,tabinda naseer,5,Awesome,15/09/2022 18:06,0,"It makes my hair soft, smooth and silky. Loved it",hair,1,0.699999988,0.699999988,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,shopping,0.144243389,0.899999976,0.899999976,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",Everyone,0.004940214,0.699999988,0.699999988,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,nyka,0.093331061,0.899999976,0.899999976,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,product,0.120862812,0.899999976,0.899999976,Quality
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,app,0.144243389,0.899999976,0.899999976,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,neem facewash,0.224088386,0.899999976,0.899999976,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,gift,0.224088386,0.899999976,0.899999976,
864831,Smriti Bareja,3,Making hair fall otherwise hairs feel good and manageable. ,11/05/2021 16:37,10,"Pros: reduces fizz, makes hair feel smooth.Cons: hairfall its the biggest demotivation.  ",demotivation,0.032056123,0.100000001,0.100000001,
864831,Smriti Bareja,3,Making hair fall otherwise hairs feel good and manageable. ,11/05/2021 16:37,10,"Pros: reduces fizz, makes hair feel smooth.Cons: hairfall its the biggest demotivation.  ",Cons,0.059855282,0.100000001,0.100000001,
864831,Smriti Bareja,3,Making hair fall otherwise hairs feel good and manageable. ,11/05/2021 16:37,10,"Pros: reduces fizz, makes hair feel smooth.Cons: hairfall its the biggest demotivation.  ",hair,0.129015148,0.800000012,0.800000012,
864831,Smriti Bareja,3,Making hair fall otherwise hairs feel good and manageable. ,11/05/2021 16:37,10,"Pros: reduces fizz, makes hair feel smooth.Cons: hairfall its the biggest demotivation.  ",fizz,0.184850857,0.800000012,0.800000012,Quality
864831,Smriti Bareja,3,Making hair fall otherwise hairs feel good and manageable. ,11/05/2021 16:37,10,"Pros: reduces fizz, makes hair feel smooth.Cons: hairfall its the biggest demotivation.  ",Pros,0.594222605,0.800000012,0.800000012,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",hair,0.011130499,0.5,0.5,
864831,sonika sharma,5,Best I have tried,13/07/2021 11:51,7,"This shampoo is a savior. I have been facing hair fall problem for a long time but after using this product I can see the difference.Must try",shampoo,0.904259086,0.699999988,1.5,
864831,sonika sharma,5,Best I have tried,13/07/2021 11:51,7,"This shampoo is a savior. I have been facing hair fall problem for a long time but after using this product I can see the difference.Must try",hair fall problem,0.046598062,-0.100000001,0.100000001,Quality
864831,sonika sharma,5,Best I have tried,13/07/2021 11:51,7,"This shampoo is a savior. I have been facing hair fall problem for a long time but after using this product I can see the difference.Must try",difference,0.034538418,-0.100000001,0.100000001,
864831,sonika sharma,5,Best I have tried,13/07/2021 11:51,7,"This shampoo is a savior. I have been facing hair fall problem for a long time but after using this product I can see the difference.Must try",product,0.014604445,0,0,Quality
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",one,0.51025492,0.600000024,1.299999952,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",hair,0.322162241,0.600000024,1.200000048,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",product,0.071660794,0.899999976,0.899999976,Quality
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",hair shampoo,0.021220312,0.5,0.5,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",conditioner,0.019732613,0.5,0.5,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",products,0.016880516,0.899999976,0.899999976,Quality
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",hair,0.013942503,0.800000012,0.800000012,
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",Tresemme,0.012623582,0.600000024,0.600000024,
864831,Ngurang Naku,4,Thank you ,16/03/2021 10:09,9,Thank you nyka for free gift of neem facewash...i guess nyka is bst on-line  shopping app fast delivery never received wrong product ever since shopping past year's ,delivery,0.049142588,0.800000012,0.800000012,Service
864831,Divyansh Singh,5,Best quality product,11/06/2021 12:56,10,"Really This is one of the best quality product for hair. This Tresemme hair shampoo makes hair so soft and after that using of conditioner makes soft like cotton ball . Everyone should use this awesome products for healthy, shiny and super soft hair .",cotton ball,0.006582312,0.699999988,0.699999988,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",hair texture,0.290934294,0.300000012,0.600000024,Quality
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",shampoo,0.404345989,0.300000012,0.300000012,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",CONS,0.017598532,0.400000006,0.400000006,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",sulfates,0.022187369,0.600000024,0.600000024,Ingredient
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",PROS,0.029346805,0.600000024,0.600000024,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",garnier,0.036039803,0.300000012,0.300000012,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",Kesh Kanti,0.03922116,0.300000012,0.300000012,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",head n shoulder,0.06025308,0.300000012,0.300000012,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",shampoos,0.073367514,0.300000012,0.300000012,
864831,R.P,5,Great combo,24/08/2021 16:13,2,Amazing smell and the good thing is it is sulphate free,thing,0.498414427,0.899999976,1.799999952,
864831,R.P,5,Great combo,24/08/2021 16:13,2,Amazing smell and the good thing is it is sulphate free,smell,0.501585543,0.800000012,0.800000012,Fragrance
864831,Abinayajeevanantham,5,Great combo,16/09/2021 10:57,3,Amazing smell and good thing it's sulphate free shampoo,shampoo,0.11354389,0.899999976,0.899999976,
864831,Abinayajeevanantham,5,Great combo,16/09/2021 10:57,3,Amazing smell and good thing it's sulphate free shampoo,thing,0.222302765,0.899999976,0.899999976,
864831,Abinayajeevanantham,5,Great combo,16/09/2021 10:57,3,Amazing smell and good thing it's sulphate free shampoo,smell,0.664153337,0.899999976,0.899999976,Fragrance
864831,rashi yadav,5,Best😍,27/12/2021 19:26,1,"These are sulphate free and hence gentle on hairHave a beautiful mild fragrance ",fragrance,0.355736315,0.699999988,0.699999988,Fragrance
864831,rashi yadav,5,Best😍,27/12/2021 19:26,1,"These are sulphate free and hence gentle on hairHave a beautiful mild fragrance ",hair,0.644263685,0.699999988,0.699999988,
864831,Hena,5,Perfect,10/09/2022 11:09,0,Really this is one of the best quality product for hair.it makes my hair so smooth and silky loved it go for it,product,0.076873183,0.899999976,0.899999976,Quality
864831,Hena,5,Perfect,10/09/2022 11:09,0,Really this is one of the best quality product for hair.it makes my hair so smooth and silky loved it go for it,hair,0.258837312,0.800000012,1.700000048,
864831,Reena Devi,4,Best Drugstore shampoo,25/07/2021 18:53,2,"This shampoo helped me to regain my natural hair texture which earlier went dry because of other shampoos like Kesh Kanti, head n shoulder, garnier. PROS:-makes hair shiny, smooth-affordable CONS-Contains sulfates-may not suit everyone ",everyone,0.015574937,0.5,0.5,
780639,Akshita Verma,3,Smells yak !!,29/06/2022 19:29,0,It's not really worthy although good for fine hair for making it bouncy but it's smell is like onion oil which I found awful,onion oil,0.262300164,-0.200000003,0.5,
780639,Akshita Verma,3,Smells yak !!,29/06/2022 19:29,0,It's not really worthy although good for fine hair for making it bouncy but it's smell is like onion oil which I found awful,hair,0.67915982,-0.200000003,0.600000024,
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",harm,0.087976299,0.400000006,0.400000006,Health
780639,Akshita Verma,3,Smells yak !!,29/06/2022 19:29,0,It's not really worthy although good for fine hair for making it bouncy but it's smell is like onion oil which I found awful,smell,0.058540031,-0.200000003,0.200000003,Fragrance
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",combo,0.089688309,0.699999988,0.699999988,
780639,Soumya Revu,4,Smells heavenly ,03/08/2022 00:30,0,I really love its hawai fresh nutty fragrance which lasts for almst 2-3 days,fragrance,1,0.699999988,1.399999976,Fragrance
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",hair,0.024419907,0.899999976,0.899999976,
780639,Anshika Sharma,5,Wonderful ,06/05/2022 14:05,0,Its a wonderful shampoo worth buying and makes the hair so beautiful ,shampoo,0.513120949,0.899999976,0.899999976,
780639,Anshika Sharma,5,Wonderful ,06/05/2022 14:05,0,Its a wonderful shampoo worth buying and makes the hair so beautiful ,buying,0.367100358,0.899999976,0.899999976,
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",hair,0.101130113,0.600000024,0.600000024,
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",shampoo,0.635409594,0.5,0.5,
780639,Priyanka,5,Value for Money ,01/09/2022 16:47,0,It makes my hair perfectly straight and smooth.. I loved using this conditioner it keeps my hair straight for three continuous days fully recommend it to everyone..,everyone,0.018195821,0.800000012,0.800000012,
780639,Priyanka,5,Value for Money ,01/09/2022 16:47,0,It makes my hair perfectly straight and smooth.. I loved using this conditioner it keeps my hair straight for three continuous days fully recommend it to everyone..,conditioner,0.077087611,0.899999976,1.799999952,
780639,Priyanka,5,Value for Money ,01/09/2022 16:47,0,It makes my hair perfectly straight and smooth.. I loved using this conditioner it keeps my hair straight for three continuous days fully recommend it to everyone..,hair,0.904716551,0.800000012,2.599999905,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",shampoo,0.01193064,0.800000012,0.800000012,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",everyone,0.016481312,0.699999988,0.699999988,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",hair,0.077723294,0.699999988,0.699999988,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",hair fall,0.098905325,0.699999988,0.699999988,Quality
780639,Mitesh,5,My favourite ,10/08/2022 18:27,0,"I always use this shampoo only.. It doesn't cause any harm to my hair... I like this combo ?  Makes my hair super soft shiney and healthy looking..Definitely buy it ",shiney,0.061375797,0.899999976,0.899999976,Quality
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",fragrance,0.238129035,0.800000012,0.800000012,Fragrance
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",hair,0.28698194,0.800000012,0.800000012,
780639,Rimli Munshi,5,Love ,05/01/2022 10:39,0,Too good shampoo . Go for it . Love the conditioner also ,conditioner,0.216760084,0.899999976,0.899999976,
780639,Rimli Munshi,5,Love ,05/01/2022 10:39,0,Too good shampoo . Go for it . Love the conditioner also ,shampoo,0.783239901,0.699999988,0.699999988,
780639,Ritika kr.,5,"Best, go for it without thinking. ",27/01/2022 22:21,4,"I am using this shampoo since 2018, my hair has improved so much. ❤️ It makes hair silky, smooth, thick. ",hair,0.06466464,0.300000012,0.300000012,
780639,Ritika kr.,5,"Best, go for it without thinking. ",27/01/2022 22:21,4,"I am using this shampoo since 2018, my hair has improved so much. ❤️ It makes hair silky, smooth, thick. ",hair,0.40932101,0.600000024,0.600000024,
780639,Ritika kr.,5,"Best, go for it without thinking. ",27/01/2022 22:21,4,"I am using this shampoo since 2018, my hair has improved so much. ❤️ It makes hair silky, smooth, thick. ",shampoo,0.526014388,0.699999988,0.699999988,
780639,Meeraa Manu,5,Very nice products,18/04/2022 00:16,0,Make hair soft and shiny... Very good shampoo and conditioner ❤❤,conditioner,0.098890468,0.899999976,0.899999976,
780639,Meeraa Manu,5,Very nice products,18/04/2022 00:16,0,Make hair soft and shiny... Very good shampoo and conditioner ❤❤,shampoo,0.129303172,0.899999976,0.899999976,
780639,Meeraa Manu,5,Very nice products,18/04/2022 00:16,0,Make hair soft and shiny... Very good shampoo and conditioner ❤❤,hair,0.771806359,0.300000012,0.300000012,
780639,Anshika Sharma,5,Wonderful ,06/05/2022 14:05,0,Its a wonderful shampoo worth buying and makes the hair so beautiful ,hair,0.119778715,0.899999976,0.899999976,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",Nourishes,0.149533853,0.800000012,0.800000012,
780639,Priyanka Prakash,5,Superb ,14/10/2021 21:34,0,"Great fragrance, Nourishes hair and reduce hair fall.. I love this shampoo and works well on my dry and curly hair been using this shampoo for the last ten years fully recommend it to everyone..",shampoo,0.120314591,0.800000012,1.600000024,
774832,Niharika,5,Good product,12/07/2022 18:26,0,This shampoo really remove oil from my hair. And doesn't even leave my scalp oily. This is a good choice for those who are suffering from oily scalp and freeze hair. ,oil,0.285237044,0.5,0.5,
774832,Prachi Srivastava,4,Tresemme thick and full shampoo,17/06/2022 12:23,0,Decent product in the affordable range ,product,0.650711954,0.5,0.5,Quality
774832,Shweta G.,4,Amazing shampoo,19/07/2022 06:09,0,"Amazing product by Tresemme.N tht too at a steal deal. It works well for regular cleansing of hair",Tresemme,0.147831008,0.800000012,0.800000012,
774832,Shweta G.,4,Amazing shampoo,19/07/2022 06:09,0,"Amazing product by Tresemme.N tht too at a steal deal. It works well for regular cleansing of hair",N,0.121244468,-0.100000001,0.100000001,
774832,Shweta G.,4,Amazing shampoo,19/07/2022 06:09,0,"Amazing product by Tresemme.N tht too at a steal deal. It works well for regular cleansing of hair",steal deal,0.077248976,-0.300000012,0.300000012,
774832,Shweta G.,4,Amazing shampoo,19/07/2022 06:09,0,"Amazing product by Tresemme.N tht too at a steal deal. It works well for regular cleansing of hair",cleansing,0.058327716,0.300000012,0.300000012,Quality
774832,Shweta G.,4,Amazing shampoo,19/07/2022 06:09,0,"Amazing product by Tresemme.N tht too at a steal deal. It works well for regular cleansing of hair",hair,0.041079532,0.300000012,0.300000012,
