ASIN,Question,Answer,Votes,Date
B08SBSL8Y2,For how long fruits and vegetables are kept fresh?,It depends on how you store these items. It will last a couple of weeks if you store it in food-grade airtight plastic containers.,0,18-07-2022
B08SBSL8Y2,Does this need any stabiliser,No stabiliser is needed as it can withstand wide power fluctions.,0,18-07-2022
B08SBSL8Y2,"What will be the thing's done during Installation/demo, Is Installation chargeable or do they sell any market products while visiting",They will try and sell their products in addition to installing the equipment (an excuse).,0,18-07-2022
B08SBSL8Y2,How can i exchange my old fridge??,Don’t try - pick up guys will reject with many stories and u will end up paying 2500 cash,0,23-07-2022
B08SBSL8Y2,What is the manufacturing year of this refrigerator?,2021-2022,0,23-07-2022
B08SBSL8Y2,"I want it to be delivered to 2nd floor using stairs, will delivery be done ? I don't want to argue delivery person during delivery. How can I make sur",No problem,0,23-07-2022
B08SBSL8Y2,"Dimensions by width, depth and height",As mentioned,0,23-07-2022
B08SBSL8Y2,When u say “runs on solar energy “ wht do u mean,Will work in,0,23-07-2022
B08SBSL8Y2,Can in the frezzer bharaf ghamega sab jagh se,No freezer may bharaf nahi ghamega sab jagha se.,0,26-07-2022
B08SBSL8Y2,Exchange  change available on 700059 pincode,Yes,0,26-07-2022
B08SBSL8Y2,Does it run only on solar energy or electricity also,It runs in electricity. I don't know about solar energy because I don't have solar power,0,26-07-2022
B091TZ4TNZ,Does it come with an egg tray?,Yes it does come with an egg tray for 8 eggs.,0,07-06-2022
B091TZ4TNZ,Voltage mentioned as 135v is it suitable for india? indians standard 230v-240v.. please confirm.,"Such models are claimed to work even with ac power supply of as low as 135V and as high as 290V , meaning such model , as claimed, works nicely without the need of connecting any external voltage stabilizer even in worst possible fluctuating voltage situation which may sometimes prevail in some places of our country. Obviously therefore,  such models is supposed to work, without any problem ,under normal power supply situation like 230-240V.see less",0,29-05-2022
B091TZ4TNZ,Is this convertible,No,0,07-06-2022
B091TZ4TNZ,Does it auto connect to home inverter after power cut?,A refrigerator works on whatever  power supply it's connected to. Your inverter connection should be wired by your electrician such  that it can feed the concerned power points when main supply goes off. It's a very easy work for any electrician.,0,29-05-2022
B091TZ4TNZ,"After power cut, cooling remains for how long?","That'll depend upon how many times you open the freezer door.. during no power supply situation ... according to common experience, if the refrigerator door is not opened for more than once or twice, when there's no power and not more than 5-10 seconds on each occasion, reasonable coolness can be preserved  for several hours.",0,29-05-2022
B091TZ4TNZ,How much power it consumes when on home inverter?,"The refrigerator will consume same  power  from inverter as it cosumes from mains supply.. however depending on your inverter efficient, net power consumed by the refrigerator plus inverter will be definitely higher than when the refrigerator works directly from main commercial supply",0,29-05-2022
B091TZ4TNZ,Can it auto connect to inverter?,The inverter should be so wired by the electrician that the inverter can feed the refrigerator power supply.. it's very easy for any electrician.,0,29-05-2022
B091TZ4TNZ,Is it possible to convert the freezer into fridge and shutdown the main fridge?,No,0,07-06-2022
B08448TTJM,Can we convert freezer into fridge?,Yes.. You can.,0,27-06-2022
B08448TTJM,Do they delivery to 2 floor,Yes.. They do.,0,27-06-2022
B08448TTJM,Can you give delivery to 3 floor climbing the stair case,"They delivered to my house on 3rd floor, using staircase.",0,27-06-2022
B07R9NJMGB,Does it have shelves in the door? Address please,Hii there... It does have all the shelves nd everything but it is a pathetic product and this is a pathetic brand i hv recently bought it nd there is no cooling in the lower compartment i hv to throw away so many food items since i hv got this i have been raising complaints about it and calling customer service but they r just sitting nd doing nothing so pls do not buy thissee less,0,23-06-2022
B07R9NJMGB,411L not in stock. When will it come back in stock,"Even if it comes in stocks, dont buy it. very bad and horrible product",0,23-06-2022
B07R9NJMGB,The cooling coil pipe is made of copper,Wrost experience with this Refrigerator,0,28-05-2022
B07R9NJMGB,Who manufactured 411l model? Stablizer required?,"Hi - Please avoid buying this brand and product completely, to save 1-5k rupees dont go for it. I bought this as a gift for my sister and in less than 25 days it started having issues and amazon doesnt want to refund it and until now i have requested for technical/service support for 18 times but no one turned up despite everyday they say they will send some one. Thank me later.see less",0,12-05-2022
B07R9NJMGB,Freezer capacity?,No,0,28-05-2022
B07R9NJMGB,What is it's model number?,Hii there... It does have all the shelves nd everything but it is a pathetic product and this is a pathetic brand i hv recently bought it nd there is no cooling in the lower compartment i hv to throw away so many food items since i hv got this i have been raising complaints about it and calling customer service but they r just sitting nd doing nothing so pls do not buy thissee less,0,23-06-2022
B07R9NJMGB,Why not available exchange offer in my location 632105,Yes,0,29-06-2022
B07R9NJMGB,Want to know How was the cooling of this refrigirator bcz i have order one. Did i made a good choice or mistake? I have tine till 26 april to cancel .,I am using this refrigerator from 1 month. Everything is good so far. No complaints. Good Product.,0,22-04-2022
B07R9NJMGB,"Is there warranty on compressor? If yes, for how many years?",5 yrs of warranty,0,22-04-2022
B07R9NJMGB,"What about service? Where n whom to contact for servicing, and where's it's service center?",Hii there... It does have all the shelves nd everything but it is a pathetic product and this is a pathetic brand i hv recently bought it nd there is no cooling in the lower compartment i hv to throw away so many food items since i hv got this i have been raising complaints about it and calling customer service but they r just sitting nd doing nothing so pls do not buy thissee less,0,23-06-2022
B07R9NJMGB,Whats exact dimensions of 411ltr which is different from 345ltr....? In the description shown same sizes in picture,Hii there... It does have all the shelves nd everything but it is a pathetic product and this is a pathetic brand i hv recently bought it nd there is no cooling in the lower compartment i hv to throw away so many food items since i hv got this i have been raising complaints about it and calling customer service but they r just sitting nd doing nothing so pls do not buy thissee less,0,23-06-2022
B07R9NJMGB,Can I reverse the door for left hand users,"Hello - forget reversing, don’t buy this product. We faced a lot of issues and finally after 40 days we managed to return the product. It took us 98 calls and 50 service call promises and they never came. But with warranty from showroom and not online.",0,03-07-2022
B07R9NJMGB,Is it convertible ?,"No, not convertible",0,12-07-2022
B07R9NJMGB,Is it silent or noisy?,not very noisy. not absolutely silent. it makes a little sound but does not disturb.,0,21-07-2022
B07R9NJMGB,Is it silent or noisy,Silent,0,22-07-2022
B07R9NJMGB,Exchange offer?,No,0,24-07-2022
B08VSB3V64,Is the freezer frost free?,yes very nice freezer you can buy,0,10-04-2022
B08X72GY5Q,Is there any fridge auto defrost without water collecting tray,No,0,28-06-2022
B08X72GY5Q,what is the connected power for this Fridge??,Maybye 198 units per year,0,28-06-2022
B08X72GY5Q,How many days door delivery,3 to 5 days,0,28-06-2022
B08X72GY5Q,Whatvis the difference between convertible refrigerator and non convertible refrigerator??,U can convert your freezer to non freezer,0,15-06-2022
B08X72GY5Q,Amazon Gift card are accepted,Yes,0,28-06-2022
B08X72GY5Q,Convertible refrigerator means?,"Convertible means,you can use the upper unit as a normal refrigerator or as a ice chamber.",0,12-06-2022
B08X72GY5Q,It's Dorcooling are not,Yes,0,12-06-2022
B08X72GY5Q,Manufacturing year of this product gl-i292rozx (date of question 09/06/2022),April 2022,0,10-06-2022
B08X72GY5Q,How much electricity power is used in 24hrs fridge,Year-1500k,0,09-06-2022
B08X72GY5Q,Manufacturing year please?? Seems pretty old and that might change the power rating?,April 2022,0,10-06-2022
B08X72GY5Q,What is one year warranty??,"One year warranty for ligt weight parts covered under warranty. But no need anything, it is best working refrigerator so far in my case. No Electrical consumption, minimal charges",0,03-06-2022
B08X72GY5Q,Can we run this LG refrigerator inverters in power cut,No,0,03-06-2022
B08X72GY5Q,Is it delivered fast,Within 6days,0,10-06-2022
B08X72GY5Q,kiya yea solar sai b chalti hai,Yes bro,0,31-05-2022
B08X72GY5Q,"Delivery person told that technician will do installation, when do the technician will come?","Installation is not provided,  leave the fridge unattended for a minimum of 3hrs for the internal oil and gas to settle and then switch on the fridge,  by doing this the performance of fridge will be good",0,25-05-2022
B08X72GY5Q,What is the Door size or dimensions?,DIMENSIONS (W X D X H) (MM),0,23-05-2022
B08X72GY5Q,In retail shops we get 10 years warranty why is not mentioned here,"10 year warranty on compressor only, and it is mentioned on warranty card.",0,10-06-2022
B08X72GY5Q,State the power,48 Watt. Total consumption in a year . 104 kilowatt hour. 90-310v,0,21-05-2022
B08X72GY5Q,Is fredge back is open,Yes,0,16-05-2022
B08X72GY5Q,What is the storage capacity of refrigerator for food,"190 L, for a small family of 3 or 4 it's sufficient",0,25-05-2022
B08X72GY5Q,If no installation service is provided for some day can we ask reduced rate?,No,0,23-05-2022
B08X72GY5Q,Return policy,10days from the delivery date.,0,25-05-2022
B08X72GY5Q,"If we put this refrigerator in poor ventilated room, does it have any adverse effect?","Definitely it will have bad effects,  so keep the fridge in ventilated area but away from sun light",0,25-05-2022
B08X72GY5Q,Does it has dry storage in shiny silver one,"Not specifically,  if needed wrap the required item in a double polythene.",0,25-05-2022
B08X72GY5Q,Does it have door cooling?,Yes,0,07-05-2022
B08X72GY5Q,Is it delivery including installation on same day,May be next working day,0,23-05-2022
B08X72GY5Q,power  of motor in watts?,Details are provided in product description.,0,25-05-2022
B08X72GY5Q,How to raise warranty on this product,"Preseve your order invoice,  that can be used for any warranty issue",0,25-05-2022
B08X72GY5Q,Does Amazon provide open and check product for physical damages before delivery,"Yes, we have to do the open box inspection,  if no damage then only we should accept the product,  till then do not share the delivery OTP to the delivery associate",0,25-05-2022
B08X72GY5Q,Total hight of including stand,Please see seller's specifications,0,02-05-2022
B08X72GY5Q,How long will the ice be frozen in this fridge?,Very nice refizer,0,30-04-2022
B08X72GY5Q,Can I get fridge handle ?,May be,0,23-05-2022
B08X72GY5Q,Autocut option available?,Yes it's one.of the built in option in a fridge,0,25-05-2022
B08X72GY5Q,i have received semi defrost. why it is semi ? i ordered fully defrost. And no where it mentioned semi defrost on product details. what the hell amazo,You need to contact Amazon customer support,0,25-05-2022
B08X72GY5Q,We did not recd base stand,Contact customer care,0,25-05-2022
B08X72GY5Q,2022 star reating?,3,0,23-05-2022
B08X72GY5Q,year of manufacture ?,2021 you can purchase blindly awesome product,0,24-04-2022
B08X72GY5Q,Who will provide warrenty for this product? Is that amazon send a warrenty card?,"No one sends warranty, we can take advantage of warranty from the bill.",0,25-04-2022
B08X72GY5Q,How many design s in red colour,2,0,15-04-2022
B08X72GY5Q,I need a 165 ltr refrigerator. Can you show me one of good brand?,Go for LG,0,24-04-2022
B08X72GY5Q,Is required Inverter or without inverter?,Work on both with or without inverter.,0,15-04-2022
B08X72GY5Q,Can we get single door refrigiratoroor with back side closed,Not completely closed posible.,0,12-04-2022
B08X72GY5Q,Does this product require the any stabilizer required,"stabilizer not required for this product inbuilt stabilizer disined by LG,",0,08-04-2022
B08X72GY5Q,How many years warranty or guarantee,One year and 10 year on compresure.,0,06-04-2022
B08X72GY5Q,This is Door cooling or no,No it's not the door cooling one.,0,06-07-2022
B08X72GY5Q,Is it a convertible fridge ?,"There is a model that's convertible, choose the right one before purchasing",0,10-07-2022
B08X72GY5Q,Is it convertable ?,In this you will get 2 option convertible and non convertible.this is non convertable,0,10-07-2022
B08X72GY5Q,How to get rid of my current old non working fridge? will exchange offer work that way?,Yes,0,10-07-2022
B08X72GY5Q,My current fridge is not working so can it be used on the exchange program?,No,0,10-07-2022
B08X72GY5Q,I have a old non working fridge. How to get rid of it? Can I choose exchange program for this?,No,0,10-07-2022
B08X72GY5Q,Where is the qr code to link the device with Lg thinq app,It doesnt have,0,10-07-2022
B08X72GY5Q,How much weight of this product,50 kg,0,20-07-2022
B08X72GY5Q,I want to know what is the difference between LG 3star 260 ltr. convertible & no convertible refrigerator ? Which is the best ?,Convertible means you can use freezer as normal refrigerator whenever you want. You can't do that with non-convertible.,0,20-07-2022
B08X72GY5Q,Does it have a door lock?,"Yes , a single lock which locks the freezer and fridge",0,26-07-2022
B08X72GY5Q,Kinta Vata takes power current,Works without stabilizer 100V to 310V,0,26-07-2022
B08X72GY5Q,You give the bill?,Yes...I got a bill,0,26-07-2022
B08X72GY5Q,Can we exchange old,Yes ..nyou can,0,26-07-2022
B08X72GY5Q,Whether it has auto defrost,It's a frost-free model. Hence frost doesn't form.,0,05-08-2022
B08VRCMQ76,Can the refrigerator run in inverter when there is no electricity?,No,0,03-06-2022
B08VRCMQ76,Fruit box missing at delivery?,No is there only,0,03-06-2022
B08VRCMQ76,Can t runs on a Inverter? ’,No,0,27-05-2022
B08VRCMQ76,Is this refrigerator runs on home inverter?,No.,0,27-05-2022
B08VRCMQ76,Is having copper compressor ?,N,0,16-05-2022
B08VRCMQ76,0.5 kwt?,No,0,16-05-2022
B08VRCMQ76,What to do if my refrigerator be coming heat from side,Leave it it's depends on environment temperature,0,03-06-2022
B08VRCMQ76,Return or exchange is available?,No,0,16-05-2022
B08VRCMQ76,Haw this delivery,Delivery good..,0,28-07-2022
B08VRCMQ76,We order refrigerator in month of oct 2021.Nd there is issue in refrigerator so with whom i shld contact?,"Still now no issues, good product hair",0,28-07-2022
B08VRCMQ76,"I am living on 3rd floor, will delivery guys deliver product inside my room?","I don't know, but side ground floor..",0,28-07-2022
B091TZLL6D,What is magic convertible? can freezer be used for normal use?,Yes. You can control the temperature,0,06-06-2022
B091TZLL6D,What is the door? Glass or Metal?,Metal,0,25-05-2022
B091TZLL6D,Is freezer convert into freeze?,Yes,0,25-05-2022
B091TZLL6D,This is have the alarm?,No,0,25-05-2022
B091TZLL6D,I bought this fridge but no lights available at freezer,Only light in freeze area not in freezer,0,07-04-2022
B091TZLL6D,Is front body is glass or plastic or any other metals?,Metal,0,25-05-2022
B091TZLL6D,What is the door meterial,Metal outside and pvc inside,0,25-05-2022
B091TZLL6D,Is the shelves and door shelves arrangement is same as shown in pictures.,Yes,0,25-05-2022
B091TZLL6D,Does the freezer comes wiyh light inside,No,0,06-06-2022
B091TZLL6D,is it auto defrost,No,0,06-06-2022
B084499HPN,Is it light or blub in freezer?,"Yes, There is a light in both the freezer & Fridge.",0,02-06-2022
B084499HPN,Which 3star 256l models include fruit box and medical box and chilled tray with water?,"Generally all two door refrigerator will contain fruit/vegetable box and ice cube tray. Additional spaces and racks can be utilised for medical and etc,. Thank you.",0,23-05-2022
B084499HPN,How much power consumption intake  for a month,As per BEE star rating it is 180 units per annum. Thus average and approximate consumption is 15 units per month.,0,12-05-2022
B084499HPN,If i give wrong information about my exchange product how instead off 260 ltrs fridge I gave it as 100 to 200 ltrs. Can Amazon refund the difference p,Please read terms and conditions of Amazon for exchange of product.,0,12-05-2022
B084499HPN,Does this fridge need a voltage stabiliser?,"It has inbuilt stabiliser, so no need of any external one.",0,21-04-2022
B084499HPN,Delivery time sem day in vadodara,Please call Amazon customer care.,0,12-05-2022
B084499HPN,If i exchange my old fridge then will i enjoy old refregarator,"Fridge & refrigerator are the same. If your old one had gone bad, then it is worth buying a new one than spendingOn repairs.",0,21-05-2022
B084499HPN,"Does the 2021, 2 star Model have the Inverter technology or not?",It has the in error technology.,0,21-05-2022
B084499HPN,I want to exchange a whirlpool single door refrigerator 100 to 200 litre capacity. Don't see this capacity option while choosing exchange,There it is. Glimpse again.,0,12-05-2022
B084499HPN,The fridge looks tilted backwords..is it normal?,You have to adjust the legs for the level.,0,21-05-2022
B084499HPN,Can we install it ourself or wait for the installation guy?,"You can, but if you are getting the fridge with free installation then take it.",0,21-05-2022
B084499HPN,Circuit warenty ?,Please elaborate...,0,06-07-2022
B084499HPN,Keeping additional stablizer is beneficial or not for this fridge if there are powercuts,Utilisation of stabiliser is utmost precautionary safety measure.,0,06-07-2022
B084499HPN,Do this fridge require stablizer,May be....,0,06-07-2022
B00K4AG0DW,Does this has an expiry date ?,No. I don't think so.,0,11-06-2022
B00K4AG0DW,Is this suitable for hydropic farming?,Yes,0,25-04-2022
B08SC9GVVR,How can I claim my warranty on this product?,Submit product  invoice to samsung and ask for warranty .,0,06-06-2022
B08SC9GVVR,Exchange me lena he,A good job,0,06-06-2022
B08SC9GVVR,How much emi for month,12,0,06-06-2022
B08SC9GVVR,No exchange offer or what,Yes with exchange offer,0,06-06-2022
B08SC9GVVR,Full details,SN 04PA4PBT300108J & Model RT28A3021S8/HL -01,0,06-06-2022
B08SC9GVVR,Is this convertaible,No,0,06-06-2022
B08446154L,कितने वाट के है?,Bohot km bijli peeta h around 90 watt,0,28-05-2022
B08446154L,Can you please suggest stand for this model,Yes,0,19-05-2022
B08446154L,स्टेप्लाइजर लगाना पडेगा या नहीनही,Jarurat nahi hai,0,03-04-2022
B08446154L,Power of watt,This refrigerator consumes 131 unit/year,0,14-07-2022
B08446154L,Is GST invoice available?,Yes,0,14-07-2022
B08446154L,Bijali ki khapat 24 ghante me kitani unit he,131 unit/year,0,14-07-2022
B0834624G1,Is there any door lock in it,No,0,03-06-2022
B0834624G1,Freezer off kar sakte hai?,Yes we could turn off the freezer and use it as a conventional refrigerator,0,04-06-2022
B0834624G1,Can we provide power input through 5A socket?,No. It's better to use 15 A socket for powering this device.,0,23-05-2022
B0834624G1,Does it have a ice cube tray inside and does it have a light in the fridge,Yes it have an ice tray also light available on fridge section not on the fridger section.,0,22-05-2022
B0834624G1,"Since it is 2020 model, from when will the warranty apply? Date of purchase or date of manufacture?",From the date of purchase.,0,23-05-2022
B0834624G1,Is copper binding or silver,Probably copper,0,23-05-2022
B0834624G1,Is this fridge available in black colour?,No,0,23-05-2022
B0834624G1,Can i use this refrigerator 24/7 or 365 days without unplugging??,"Certainly,you can use it.",0,08-04-2022
B0834624G1,lamp is their in freezer,No lamp in freezer.,0,04-04-2022
B0834624G1,Is there child loch?,Very nice 👌👌,0,03-04-2022
B0834624G1,Does it have wheather sense technology,Very good,0,03-04-2022
B0834624G1,"Can I get Extended warranty on the fridge, after 2 months of installtion and usage. Does Amazon have such providers who can do post installation?",No,0,23-05-2022
B0834624G1,Manufacturing year,But if company upgrade by adding this lock facility that could be a very good feature in this refrigerator.,0,12-07-2022
B08SBN4PG4,Door alarm,very nice fridge,0,22-06-2022
B08SBN4PG4,Does this refrigerator require a stabilizer,"Dear Customer,This Refrigerator model comes with Stabilizer free operation (Voltage range 100V-300V). Hence separate stabilizer not required. Hope this is of help.Regards,Samsung Indiasee less",0,20-06-2022
B08SBN4PG4,Does it have a clean back?,"Dear Customer,Yes, this refrigerator model comes with Safe Clean back. Back of this model is mostly covered having little coverage removed at bottom to allow compressor ventilation. Hope this is of help.Regards,Samsung Indiasee less",0,20-07-2022
B08345R1ZN,Is 2022 product available,Yes,0,07-06-2022
B08345R1ZN,Jalandhar Punjab ke liye Stock Available nahi hai pls provide the stock,select other seller,0,02-06-2022
B08345R1ZN,Liebherr origon country,India,0,20-05-2022
B08345R1ZN,What was the price of curd refrigerator grey,Around 30K,0,08-05-2022
B08345R1ZN,The door of this refrigerator is made of metal or plastic?please truly answer 🙏,Plastic,0,30-04-2022
B08345R1ZN,Can we take gst creadit on this item ?,No you cant,0,10-04-2022
B08345R1ZN,Manufacturing date2022 model,"Dear Customer,This model was launched in 2019 however you will get latest 2022 model. Hope this is of help.Regards,Samsung Indiasee less",0,01-06-2022
B08345R1ZN,"During power outages, what will be the power consumption while using the UPS system/invertor power?",Never measured though but it’s quite less as our electricity runs on power backup when there’s outage. Didn’t have to pay much may be less than ₹100/- in a month,0,07-07-2022
B08345R1ZN,Can we take gst creadit on this item ?,"Dear Customer,You can get GST invoice and save upto 28% on business purchases. For that you need to register for free. To know more details check partner offer section or contact Amazon India support Team. Hope this is of help.Regards,Samsung Indiasee less",0,08-07-2022
B08345R1ZN,The door of this refrigerator is made of metal or plastic?please truly answer 🙏,"Dear Customer,This refrigerator model front door comes with metal finish. Hope this is of help.Regards,Samsung Indiasee less",0,20-07-2022
B08345R1ZN,"During power outages, what will be the power consumption while using the UPS system/invertor power?","Dear Customer,Yes, this refrigerator model can run on Home inverter in case of power failure. Voltage range should be 100-300V. Hope this is of help.Regards,Samsung Indiasee less",0,29-07-2022
B08RZ23BT2,is solar panel available with fridge?,No solar pannel,0,04-05-2022
B08RZ23BT2,Will the delivery man help to move it at 1st floor?,Yes,0,04-05-2022
B084ZX7XS4,If  take refrigerators from amazon .but invoice or bill can get phisically bill????,Surely you can get it from the seller.,0,28-05-2022
B084ZX7XS4,If their is problem after 2 yrs to yrs where to contact.,It is better to have the details of the same with you for all the times to come. Then contact the seller with your details and they will respond definitely.,0,28-05-2022
B084ZX7XS4,I alredy bought this. I want a base stand for this now. Is it possible to buy only base stand with drawyer(samsung original)?,Yes. Of course.,0,28-05-2022
B084ZX7XS4,how to exchange my refrigerator,See the x change offers. You may get a substitute.,0,28-05-2022
B08SC3SN2R,It have chiller compartment like were we store diary product etc,Yes. It has a chiller compartment.,0,08-06-2022
B08SC3SN2R,Is this fridge locked or not,Lock is there,0,04-04-2022
B08SC3SN2R,How to do complaint,To customer care,0,04-04-2022
B08SC3SN2R,Can you deliver this product in nepal bhairhawa?,Check the Ava,0,04-04-2022
B08SC3SN2R,Does this fridge have digital touch pad for settings,"No, it has a button to set temperature....",0,24-07-2022
B08SC3SN2R,My glass shelve is broken will it comes under warranty as have not yet completed a year,You should call Samsung customer care and ask them to replace it.,0,31-07-2022
B08SC3SN2R,Is the fridge available in any other colour other than silver grey,No,0,31-07-2022
B08SC3SN2R,I want the frize in instllment,U can purchase in installment,0,31-07-2022
B08SC3SN2R,Kotak bank cash back available?,Check offer,0,31-07-2022
B08346545V,"Is it 2022 bee rating, manufacturing year 2022? Please reply i wanted order now",Manufacturing year is 2021,0,22-06-2022
B08346545V,Is stand is availbe with fridge or I have to purchase,Stand is not available with fridge.,0,12-06-2022
B08346545V,"Is this Refrigerater worth buying in 2022 too? 
Your suggestion please.",Its damaged..they wont change it..dont buy from amazon..My suggestion buy from Flipkart..Thanking you,0,12-06-2022
B08346545V,Will i get 2022 manufactured product or 2020 manufactured product?,yes,0,12-06-2022
B08346545V,Will i get 2022 manufactured product or 2020 manufactured product?,I have received 2022 model,0,15-06-2022
B08346545V,Does the fridge have any Control to increase or decrease cooling? At what temp. can food last a week without getting spoilt?,Yes appsolutly,0,08-06-2022
B08346545V,"For the Model Year : 2020, do we still get 2022 manufactured product or the 2020 year manufacturing. Can someone please clarify?",Yes we get 2022 manufactured refridgerator,0,05-06-2022
B08346545V,What is the color?,Its grey color,0,04-06-2022
B08346545V,Can i turn off the freezer completely?,No. Either you can convert it to fridge or use it as is.,0,04-06-2022
B08346545V,Which size of stand will fit in this model? 65x65 or 65x55,Stand not required,0,25-05-2022
B08346545V,In freezer fan blowing sound is coming. like cpu is it normal ?,Little bit and very loud,0,20-05-2022
B08346545V,Can we turn on the fridge before installation and keep the items in it?,"Wait for LG service executive. They will install it. Don't try in unpack yourself, if anything goes wrong LG will not be responsible for it",0,21-05-2022
B08346545V,Does this product need surge protector for voltage fluctuations?,No,0,21-05-2022
B08346545V,Will you deliver to 4th floor in apartments?,Yes,0,16-05-2022
B08346545V,Can I get different colors?,NA now,0,16-05-2022
B08346545V,whether curd maker is detouchable,No curd maker ini it,0,21-05-2022
B08346545V,will I get the product that is manufactured in 2022 or 2020?,2020,0,16-05-2022
B08346545V,Do you deliver in manipur?,Yes,0,16-05-2022
B08346545V,Does it releases greenhouse gas ?,No,0,16-05-2022
B08346545V,Rated power wattage,Yes,0,04-04-2022
B08346545V,Exchange offer is available..??   My pin code is 734006,Yes,0,16-05-2022
B08346545V,looking for 253 3 star with base drawer,Yes,0,13-06-2022
B08346545V,Which other colour/s is available?,NA,0,16-05-2022
B08346545V,Manufacturing date 2022 or 2021 202p,2022,0,13-06-2022
B08346545V,It's body shock proof or current shock come in body,Yes,0,13-06-2022
B08346545V,Can the door orientation be changed to open it from right to left?,No.,0,02-07-2022
B08346545V,Can the door orientation be changed to open it from right to left?,Nope,0,03-07-2022
B08346545V,Is there any warrrnty for vegitable box,No,0,26-07-2022
B08346545V,What is the benefit of Inverter technology in this Fridge?,You can run it on inverter,0,26-07-2022
B08346545V,Does it have onion potato box at bottom ( under legs)??,No,0,07-08-2022
B08RZ2JKK5,Which type of plug pin supported?? Square or circle types?,32 amp,0,21-05-2022
B08RZ2JKK5,Is door lock available?,Yes,0,19-05-2022
B08RZ2JKK5,Renewed fridge order kiya hai to kharab to nahi honga?,It's always better to but new one,0,21-05-2022
B08RZ2JKK5,Is this  comes with touch panel?,No. It doesn't come with a touch panel.,0,07-07-2022
B08RZ2JKK5,Fridge back side is packed ?,Yes,0,07-07-2022
B08RZ2JKK5,Are EMI option available,Yes.,0,07-07-2022
B08445QGNJ,Defrostatiom required?,"Yes, it's needed.",0,28-05-2022
B08445QGNJ,Is there any difficulty in opening the door?,No,0,19-04-2022
B08445QGNJ,Does it have a digital controller outside..??,No,0,19-04-2022
B08445QGNJ,Can any technishin visit this product before use ??,Yes,0,19-04-2022
B08445QGNJ,How to buy this product there is no option to buy,I buy it Rs.15461 but when I show total price includes bank charge it is Rs.18998.very costly.,0,19-04-2022
B08445QGNJ,"Ata to kono dalevhari charge nai to,",No,0,19-04-2022
B08445QGNJ,Is it 2022 model?,Good production,0,17-07-2022
B08SC2ZTDP,Is the freezer shutter acrylic or plastic?,Plastic,0,29-06-2022
B08SC2ZTDP,Is there only 2 legs 🦵 for this model ha ? I got only 2 legs in front side,"Yes,There is only two leg, but there is support system at back",0,28-06-2022
B08SC2ZTDP,Model year,2021,0,16-06-2022
B08SC2ZTDP,Does the freezer have light ?,No,0,07-06-2022
B08SC2ZTDP,My house is in distance of 100 mtr from. Do delivery boy deliver in 176063?,No,0,07-06-2022
B08SC2ZTDP,Does ice form near freezing box,Yes,0,07-06-2022
B08SC2ZTDP,My house is on Third floor do delivery boy delivers at my door,Yes,0,07-06-2022
B08SC2ZTDP,My house is on Third floor!.  do delivery boy delivers at my door?,Yes,0,07-06-2022
B08SC2ZTDP,Delivar at pimparkhed is possible?,Yed,0,07-06-2022
B08SC2ZTDP,Dimension provided by Amazon is incorrect,No,0,07-06-2022
B08SC2ZTDP,After switching on fridge post unboxing 2 sides are heating up ...is it normal or is it issue with device,Think you need to call customer care if it's too hot. But placing it in a place where there's enough Breeze helps,0,28-05-2022
B08SC2ZTDP,Is this need stabilizer if there is power fluctuations in home,No,0,07-06-2022
B08SC2ZTDP,The fridge is missing one leg and is therefore unstable. It is working fine. How can this be fixed?,Yes it will take 2 hours max,0,11-05-2022
B08SC2ZTDP,How do remove the deforst water tray?,Don't need to remove manual it automatically move in waste bucket,0,11-05-2022
B08SC2ZTDP,Is the fridge auto defrost,No,0,11-05-2022
B08SC2ZTDP,How many first amount for emi,Full Cash no EMI,0,11-05-2022
B08SC2ZTDP,How many incial amount,Full,0,11-05-2022
B08SC2ZTDP,Do we need to defrost and what's the duration,"Yes, it will take max 2 hours",0,11-05-2022
B08SC2ZTDP,Kiet Mein yah Kaise milega,11700. In offer,0,02-05-2022
B08SC2ZTDP,stater rely,3,0,02-05-2022
B08SC2ZTDP,Frizz compration holder,Yes,0,02-05-2022
B08SC2ZTDP,Is this frost free,No,0,20-04-2022
B08SC2ZTDP,Automatic dfrost,No it's have an button,0,14-04-2022
B08SC2ZTDP,Can i get both exchange and credit card purchases offer,Ylyes,0,02-05-2022
B08SC2ZTDP,Will Amazon arrange the installation for new refrigerator,Yes delivery boy open the box,0,04-04-2022
B08SC2ZTDP,Is it 2022 model or still selling 2020 model as per photo?,"It's is a bujet range fridge as u can buy it  low cost. 11,700",0,04-04-2022
B08SC2ZTDP,My house is on First floor do delivery boy delivers at my door?,Yes,0,04-04-2022
B08SC2ZTDP,Is there free door step delivery for this?,Yes,0,04-04-2022
B08SC2ZTDP,How does ice take to fridge,1try only,0,04-04-2022
B08SC2ZTDP,Plz Suggest stand for this refrigerator?,Yes add a vegitable drawer,0,04-04-2022
B08SC2ZTDP,Yestu varshagaala gyaranti,"Dear Customer,You will get 1 year warranty on product and 10 years warranty on compressor from Samsung India with this Refrigerator model. Hope this is of help.Regards,Samsung Indiasee less",0,08-04-2022
B08SC2ZTDP,How many ice trays comes with the fridge?,1,0,05-07-2022
B08SC2ZTDP,How does it work with solar panel. can i run it on dc?,I am not using solar panel because it’s do’s not come with solar panel,0,16-07-2022
