ASIN,Question,Answer,Votes,Date
B0862GS4T8,if the power will be cut the lamp is not working...Only 8months... Usages  I bought a two Philips reachable light..,"The bulb has overcharge protection as well deep discharge protection. It takes care of power supply. Only thing what I found was for balanced power supply failure, working is smooth. For unbalanced power supply failure, function is not that good, means it won't light up on Switched OFF to ON condition. This is due to some current in neutral line. This is common in India ie, unbalanced mode in power failure at times. We can't help. Such condition occurs, switch off main, bulb will work. Then restore main, when supply returns. Findings from super senior citizen engineersee less",0,26-07-2022
B0862GS4T8,What mean the recharge cycle,Recharge cycle means charge / discharge cycle. I think they have given around 10000 cycle or more if I am correct. That's the quality test. It does not mean that it will fail. It is a result of sample test by supplier. Super senior citizen opinion,0,26-07-2022
B0862GS4T8,This bulb is giving light(ON) even when switch is turned down. Is there a way to exchange this?,"Once charged, use like a normal bulb. But daily you switch ON for a some minimum duration to get keep go on the benefit. That's why you should in places like kitchen or dining hall or Drawing hall where usage is there. If you want the bulb in other places, remove the charged bulb & used it wherever you want. Amazon is selling a holder special type, wherein the charged bulb can be plugged & without any wiring you can switch On the bulb with the knob provided on the special holder. It costs only Rs 69/-. I want to order. But Amazon try to levy delivery charges inspite of order value is more than Rs 500. Sad part from Amazon. This special holder is boon to inverter bulb for moveable wirless mode. Great innovation, but Amazon exploits for Rs 69 cost + delivery cost. Not Happy. They should sell with bulb as a packagesee less",0,26-07-2022
B08FGMYVSC,What is charging time??,5-6 hrs.,0,23-06-2022
B08FGMYVSC,कितनी दूर तक रोशनी फेंकती है,200 mtr something,0,28-05-2022
B08FGMYVSC,"how far the light will go?,... can we use it for lighting the road while walking at night?","its light is farther than conventional torch .,roughly if u r standing on a 3rd floor u can lit the ground easily",0,12-04-2022
B08FGMYVSC,are there charger?,No.,0,12-07-2022
B09B435VNR,Will it work on Indoor plants?,Offcourse yes but away. From water because that's not IP68 MEANS not water resistant,0,17-06-2022
B09B435VNR,"Once i setup all desire setting on app and then ill leave app and wifi, what it will continue to with setup or come to the white?",It will continue with what was configured,0,14-06-2022
B09B435VNR,Is it start with same colour as last was switch off or it will be come to white?,"Yes, on power ON it will have the same color which you have configured earlier.",0,14-06-2022
B09B435VNR,What is the Wattage in low brightness? In low brightness will it consume less watt power?,Yes when use in dim light it's consumption low and in full 9w consum,0,05-05-2022
B09B435VNR,What is Fail-safe override from powered off from app condition. Please elucidate,App is for configuration. Run mode doesn't change unless it is re-configured.,0,14-06-2022
B00IN23UIQ,Whether Remote control inclusion in fan box?,"Yes, the box includes Fan and remote both.",0,20-05-2022
B00IN23UIQ,I want only remote for orient spectra celling fan led,You can contact the support email or phone number to get the remote,0,14-04-2022
B00IN23UIQ,Lost the remote need inly remote,Yes can contact support email or phone number from their website,0,14-04-2022
B00IN23UIQ,Can I get only the remote..? As I have lost the previous one..,Yes can contact support number or email from their website,0,14-04-2022
B00IN23UIQ,My orient fan remote is not working is it available online,Yes can contact support number or email from their website,0,14-04-2022
B00IN23UIQ,My remote is not working is it available online,Yes can contact support number or email from their website,0,14-04-2022
B00IN23UIQ,How to get replacement remote?,Yes can contact support number or email from their website,0,14-04-2022
B00YU1E4UC,Guarantee for how many months,1 year warranty,0,22-05-2022
B08B3Z29S6,Will it work on Indoor plants?,Offcourse yes but away. From water because that's not IP68 MEANS not water resistant,0,17-06-2022
B08B3Z29S6,"Once i setup all desire setting on app and then ill leave app and wifi, what it will continue to with setup or come to the white?",It will continue with what was configured,0,14-06-2022
B08B3Z29S6,Is it start with same colour as last was switch off or it will be come to white?,"Yes, on power ON it will have the same color which you have configured earlier.",0,14-06-2022
B08B3Z29S6,What is the Wattage in low brightness? In low brightness will it consume less watt power?,Yes when use in dim light it's consumption low and in full 9w consum,0,05-05-2022
B08B3Z29S6,What is Fail-safe override from powered off from app condition. Please elucidate,App is for configuration. Run mode doesn't change unless it is re-configured.,0,14-06-2022
B016IGHO8K,Is this bulb suitable for ikea lamp?,"Yes,may require low wattage bulb.",0,23-06-2022
B075F9Z6XB,How i claim warranty,Call to official customer support at Phillips for claiming warrenty. Source- Phillips executive,0,09-07-2022
B01DNPUHEW,How to claim warranty product not working after 8 months,Please talk or write to supplier,0,12-07-2022
B01DNPUHEW,Prime member through Tata sky- free delivery is possible.,"Yes, it's possible!",0,12-07-2022
B01DNPUHEW,"I havecasked for return as the product wont fit onto my holder.Given return pick up is on 3rd of Jan 21 but,i am still waiting for the refund?",Contact Amazon for further help on this!,0,12-07-2022
B01DNPUHEW,This product warranty,1 year manufacturer warranty for manufacturing defects!,0,12-07-2022
B00MGF4YTU,Once the bulb is over with its life. Can we use the dock to fix any other bulb or is it also no use of?,It's use and throw,0,17-07-2022
B09T37S9Y5,Can it be installed on wall bulb holder or need ceiling installation?,Yes,0,20-07-2022
B09T37S9Y5,Should switch be in on always ?,Yes. The bulb will turn off after 1 min when no motion.,0,27-07-2022
B08563PR4F,Is it chargeable or inverter bulbs..??,They  are ordinary bulbs,0,24-07-2022
B08563PR4F,What is the difference between B12 and B22,They  relates to different  holder types,0,24-07-2022
B08563PR4F,Wants in yellow bright colour,U will have to buy clear white or day light led bulb,0,24-07-2022
