_id,product_asin,product_availability,product_best_seller_rank,product_bought_together,product_brand,product_category,product_description,product_details,product_fullfilled,product_icons,product_important_information,product_name,product_offers,product_original_price,product_rating,product_sale_price,product_subscription_discount,product_total_reviews,product_variations
{'$oid': '62848d751cfba6a7876471c2'},B08Y5NGWVY,In stock,"#29,722 in Home & Kitchen  (See Top 100 in Home & Kitchen) #118 in Water Coolers, Filters & Cartridges","['Purella Ortho Wall Mountable or Under the Sink RO Water Purifier with Faucet and 15...', 'AO Smith Z2+ Under The Counter RO+MIN-TECH Water Purifier - 5 L', 'KENT Excell Plus RO Water Purifier (11003) | RO+UV+UF+TDS Controller | Under the Co...', 'CLEAN JAL Under Sink RO Water Purifier - Best Under Sink Water Purifier for Home RO...', 'Hydroshell 25 LPH Commercial RO Water Purifier Plant Double Purification Blue Stain...', 'HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Kent Sterling Plus RO+UV+UF+TDS Cont. Under The Sink RO Water Purifier, 6 Liter', 'B. Nova Non-Electric Non RO | 4 Stage Alkaline Water Purifier Home and Office | Wit...', 'Eureka Forbes Aquaguard Aura RO+UV+UF+MTDS+Active Copper+Mineral Guard+UV E-boiling...', 'Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water ...']",AquaDart,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",It is 5 Stage Electrical UV Water Purifier. It is Under sink and Wall Mounted.,"{'Brand': 'AquaDart', 'Manufacturer': 'AquaDart', 'Country of Origin': 'India', 'Special Feature': 'UV, RO', 'Item Weight': '950 g', 'Product Dimensions': '15 x 12 x 18 cm; 950 Grams', 'Item part number': 'UV', 'Item Height': '18 Centimeters', 'Item Width': '12 Centimeters', 'Power source type': 'Corded Electric', 'Included Components': 'Installation Kit', 'ASIN': 'B08Y5NGWVY', 'Date First Available': '5 March 2021', 'Item Dimensions LxWxH': '15 x 12 x 18 Centimeters', 'Customer Reviews': '4.2 out of 5 stars 25 ratings', 'Best Sellers Rank': '#29,722 in Home & Kitchen  (See Top 100 in Home & Kitchen) #118 in Water Coolers, Filters & Cartridges'}",,"['10 days Replacement', 'Amazon Delivered', '1 Year Warranty', 'No-Contact Delivery']",,"AquaDartÂ® UV Water Purifier 5 Stage Under sink and Wall Mounted 30-35 liters per Hour (No TDS Reduction, No water wastage and No RO, only UV Water Purifier",3.0,19999.0,4.2 out of 5 stars,2249.0,,25 ratings,[]
{'$oid': '628490431cfba6a78764725e'},B08KFRFSP9,In stock,,"['Faber RO+ MAT+Vitamin C,7 Liters Water purifier with 7Stage, Upto 2500 TDS, Black', 'HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Faber FWP Galaxy PRO Reverse Osmosis Water Purifier 7L, black, ro+mat', 'Faber Galaxy Pro Plus RO+UV+ MAT,7 Liters, 7 Stage Mineral Water Purifier with Upto...', 'Faber Galaxy Fresh Alkaline RO+UV+MAT, 7 Liters, 8 Stage Water Purifier with Upto 2...', 'Eureka Forbes Aquaguard Aura RO+UV+UF+MTDS+Active Copper+Mineral Guard+UV E-boiling...', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...', 'Sure From Aquaguard Delight NXT RO+UV e-boiling+MTDS Water Purifier By Eureka Forbe...', 'AO Smith Z9 Hot+ normal RO |10 L|100%RO+SCMT(Silver Charged Membrane Tech.)|Mineral...', 'V-Guard Zenora RO+UF+MB 7 Litre Water Purifier With 7 Stage Purification and pH Bal...']",Faber,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Manufacturer': 'Faber, 1800-209-3484', 'Country of Origin': 'India', 'Item model number': 'FWP Neutron PRO', 'Product Dimensions': '29 x 41 x 63 cm; 6.5 Kilograms', 'ASIN': 'B08KFRFSP9', 'Packer': '1800-209-3484', 'Item Weight': '6 kg 500 g', 'Item Dimensions LxWxH': '29 x 41 x 63 Centimeters', 'Included Components': 'Water purifier, User manual, Warranty card and Installation kit', 'Generic Name': 'Water Purifier'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', '1 Year Warranty']",,"Faber FWP Neutron PRO Alkaline, Ultraviolet Water Purifier 10L",3.0,,3.6 out of 5 stars,9690.0,,102 ratings,[]
{'$oid': '628490511cfba6a7876472b7'},B099KN49DG,Only 1 left in stock,"#53,775 in Home & Kitchen  (See Top 100 in Home & Kitchen) #198 in Water Coolers, Filters & Cartridges","['HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'AO Smith Z9 Hot+ normal RO |10 L|100%RO+SCMT(Silver Charged Membrane Tech.)|Mineral...', 'Sure From Aquaguard Delight NXT RO+UV e-boiling+MTDS Water Purifier By Eureka Forbe...', 'Faber RO+ MAT+Vitamin C,7 Liters Water purifier with 7Stage, Upto 2500 TDS, Black', 'Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water ...', 'AO Smith Z8 Hot+ normal RO |10 L storage|100%RO+SCMT(Silver Charged Membrane Tech.)...', 'Faber FWP Galaxy PRO Reverse Osmosis Water Purifier 7L, black, ro+mat', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...', 'Addyz Fully Automatic RO+UV+UF 12 Litres Storage Water Purifier with Silver impregn...', 'Eureka Forbes Aquaguard Aura RO+UV+UF+MTDS+Active Copper+Mineral Guard+UV E-boiling...']",BePURE,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Brand': 'BePURE', 'Manufacturer': 'Bepure Tech Pvt Ltd, Bepure Tech Pvt Ltd. Call 1800 123 9411 Email: sales@bepuretech.com', 'Country of Origin': 'India', 'Model Number': 'RO+UV+UF+TDS+Alkaline', 'Colour': 'Blue', 'Special Feature': 'UV, UF, RO', 'Package Dimensions': '65 x 45 x 34 cm', 'Item model number': 'RO+UV+UF+TDS+Alkaline', 'Wattage': '60 Watts', 'Power source type': 'Corded-electric', 'Included Components': 'Fittings And Manual', 'ASIN': 'B099KN49DG', 'Date First Available': '14 July 2021', 'Packer': 'Bepure Tech Pvt Ltd. Call 1800 123 9411 Email: sales@bepuretech.com', 'Customer Reviews': '4.3 out of 5 stars 146 ratings', 'Best Sellers Rank': '#53,775 in Home & Kitchen  (See Top 100 in Home & Kitchen) #198 in Water Coolers, Filters & Cartridges'}",,"['10 days Replacement', 'Amazon Delivered', '1 Year Warranty', 'No-Contact Delivery']",,Bepure 3G pH Hot and Normal 9L RO+UV+UF+TDS+ Alkaline Water Purifier with hot water function| 8 Stage Water Purification| Best Alkaline Water Purifier for home| Works Up to 3000 ppm TDS,3.0,22999.0,4.3 out of 5 stars,13999.0,,146 ratings,[]
{'$oid': '628490511cfba6a7876472b9'},B08JZHZFRS,In stock,"#119,405 in Home & Kitchen  (See Top 100 in Home & Kitchen) #388 in Water Coolers, Filters & Cartridges",[],Kinsco,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Brand': 'Kinsco', 'Manufacturer': 'Kinetic Sales Corporation', 'Country of Origin': 'India', 'Special Feature': 'UV, UF, RO', 'Item Weight': '8 kg 280 g', 'Package Dimensions': '57.6 x 47.6 x 28.2 cm; 8.28 Kilograms', 'Item part number': 'kin-aq-style-filter', 'Power source type': 'Corded Electric', 'Included Components': 'User Manual', 'Input Type': 'Hard', 'ASIN': 'B08JZHZFRS', 'Date First Available': '24 September 2020', 'Customer Reviews': '4.1 out of 5 stars 237 ratings', 'Best Sellers Rank': '#119,405 in Home & Kitchen  (See Top 100 in Home & Kitchen) #388 in Water Coolers, Filters & Cartridges'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', '1 Year Warranty']",1 year warranty on electrical items. For every visit customer need to pay extra. For more info call 1800-212-6766 (Monday to Saturday) 10:00 AM to 6:00 PM.,Kinsco Aqua Style 15 Litre Tank RO + UV + UF + TDS Adjuster Pure Water Purifier Dispenser Machine (With Free Pre Filter),3.0,20000.0,4.1 out of 5 stars,5659.0,,237 ratings,[]
{'$oid': '62885d581cfba6a787655208'},B00GX91YA2,In stock,,[],KENT,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Manufacturer': 'KENT RO SYSTEMS LTD, Kent RO Systems Ltd.- Khasra No. 93, Village- Bantakhedi, Tehsil- Roorkee, District- Haridwar, Uttrakhand- 247668, India', 'Country of Origin': 'India', 'Imported By': 'KENT RO SYSTEM LTD- A-06, PHASE-2,NOIDA, UTTAR PRADESH, INDIA PIN-201305', 'Item model number': 'Gold Star', 'Product Dimensions': '37.5 x 23 x 33 cm; 4.2 Kilograms', 'ASIN': 'B00GX91YA2', 'Packer': 'Kent RO Systems Ltd.- Khasra No. 93, Village- Bantakhedi, Tehsil- Roorkee, District- Haridwar, Uttrakhand- 247668, India', 'Importer': 'KENT RO SYSTEM LTD- A-06, PHASE-2,NOIDA, UTTAR PRADESH, INDIA PIN-201305', 'Item Weight': '4 kg 200 g', 'Item Dimensions LxWxH': '37.5 x 23 x 33 Centimeters', 'Net Quantity': '2 N', 'Included Components': 'Bottom tank-01, Top Tank with Fitting- 01, Middle Partition-01, Top Cover-01, Top Lid-01, Carbon Assembly with Inlet Funnel-01 Set, Hollow Fiber UF Membrane Cartridge-01, Spare Sediment Filter-1 Pair, 50ml Cleaning Syringe-01, Y-Fork-01, Tap-01, Center Drill Sticker-01, Screw and Plastic Inserts- 2 no each, Instruction Manual-01', 'Generic Name': 'Gravity Water Purifier'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', 'Warranty Policy']",WE SHALL HAVE FULL RIGHT TO CANCEL ALL THOSE ORDERS WHICH ARE NOT SERVICED WITH OUR COURIER PARTNER.SO KINDLY COOPERATE WITH US,KENT Gold Star 22 litres Gravity-Based Water Purifier,3.0,3200.0,3.8 out of 5 stars,2449.0,,"1,176 ratings",[]
{'$oid': '62885d581cfba6a78765520a'},B09XK3QJZ6,In stock,"#167,588 in Home & Kitchen  (See Top 100 in Home & Kitchen) #540 in Water Coolers, Filters & Cartridges","['HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...', 'Havells Delite DX 100% RO+UV, pH balanced SS Tank Water Purifier', 'Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water ...', 'Livguard Inverter with Smart Artificial Intelligence, Best in Class 3 Years Warrant...', 'Havells FAB 7 Litre Absoulety Safe RO + UV Water Purifer with 7 Stages, Patented Co...', 'B. Nova Non-Electric Non RO | 4 Stage Alkaline Water Purifier Home and Office | Wit...', 'Blue Star Excella 6 L RO + UV + UF Water Purifier, Black, EX5BLAM02', 'B.NOVA Gold 3 Stage | ALKALINE water Purifiers home and Office |filters Non-Electri...']",Toshiba,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']","Protect your family from the dangers of contaminated drinking water by bringing home Toshiba Ultra Storage 8 L UV + UF Water Purifier. This essential kitchen appliance features a Double Purification Process, Computer Controlled Operation, and a Wall-mountable Design to offer you safe drinking water.","{'Brand': 'Toshiba', 'Manufacturer': 'Midea India Pvt Ltd', 'Country of Origin': 'China', 'Colour': 'White', 'Number of Memory Sticks': '1', 'Special Feature': 'UV, UF', 'Item Weight': '2 kg 700 g', 'Package Dimensions': '34 x 26.5 x 25 cm; 2.7 Kilograms', 'Item part number': 'N1748TUF', 'Power source type': 'Corded Electric', 'Included Components': 'Water Purifier, User Manual, Connecting Tube, Connector, Ball Valve, Tube Lock', 'ASIN': 'B09XK3QJZ6', 'Date First Available': '9 April 2022', 'Net Quantity': '1.00 Unit', 'Best Sellers Rank': '#167,588 in Home & Kitchen  (See Top 100 in Home & Kitchen) #540 in Water Coolers, Filters & Cartridges'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', 'No-Contact Delivery']",,"Toshiba 8 L UV + UF Water Purifier with Free Installation, PURETRAC DISPLAY, LAST POINT PURIFICATION, REPLACEABLE TANK, Last Touch Cold Cathode UV (TWP-N1748TUF, White)",3.0,14990.0,,7990.0,,,[]
{'$oid': '62885d591cfba6a78765520c'},B07MZ9YDJ6,In stock,,"['HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Grand Plus Blue Swift 10 Ltrs RO + UV + UF + TDS|RO + UV +UF Water Purifier CH|6 Mo...', 'Grand Plus 10 Liters Blue Swift with RO + UV + UF + TDS Regulator', 'Grand Plus Blue Swift 10 Ltrs ROUVUF TDS Water Purifier', 'Grand Plus Sedimentation, Ultraviolet Water Purifiers, TDS Control 15L', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'GRAND PLUS Mineral Ro RO+ UV+TDS Controller 14 Stage Purification Water Purifier 12...', 'Grand Plus Golden Audy 12 L RO + UV + UF + TDS Water Purifier (Black Golden) Across...', 'AQUA LIBRA WITH DEVICE Water Purifier with RO+COPPER+UV WITH TANK Water Purifier fo...', 'Purella Clever RO + UV + UF + TDS Controller Wall Mountable Water Purifier with 6 S...']",GRAND PLUS,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Manufacturer': 'Grand Plus', 'Country of Origin': 'India', 'Item model number': 'River', 'Product Dimensions': '22 x 17 x 10 cm; 5 Kilograms', 'ASIN': 'B07MZ9YDJ6', 'Item Weight': '5 kg', 'Item Dimensions LxWxH': '22 x 17 x 10 Centimeters', 'Included Components': 'Plastic'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', '6 Month Warranty']","Legal Disclaimer: Legal Disclaimer: Warranty Warranty Summary Warranty on MOTER/SMPS available from seller. But Installation amount will be paid by customer . If any problem occurs during warranty period Then buyer will make courier at seller or service center address after that seller will replace MOTER/SMPS (Seller will courier parts and it will get deliver to customer's address within maximum 4-6 days(working hours) , and every visit will be chargeable after the installation (RS300/-) Ã¢Â¢All service will chargeable Warranty Service Type Installation is Required. The installation will be done by the seller in just 24 to 48 hours and charges (INSTALLATION) are to be paid by the buyer, Rs 450/- All over India. Call on +91 9810392397 And 6 Months Warranty For Motor and SMPS only. After Installation Every Visit is Chargeable @300/- For Any Details Please Call 9953991931, 9810392397 (10am-6pm Monday To Saturday). Covered in Warranty Moter And SMPS For 6 Months Not Covered in Warranty MEMBRANE AND FILTERS ANY DAMAGE BY IMPROPER INSTALLATION OR THIRD PARTY INSTALLATION. Domestic Warranty 6 Months",Grand Plus Golden Audy 14 Stage 12 L RO + UV + UF + TDS Water Purifier,3.0,16500.0,3.8 out of 5 stars,4889.0,,43 ratings,[]
{'$oid': '62885d5a1cfba6a787655210'},B0B152V7YB,In stock,,"['HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Bnova Snova 4 Stage Water purifiers | Developed by BARC Govt of India | Alkaline wa...', 'Bnova Akruti 2 Stage | Water purifiers Developed by BARC Govt of India | Alkaline w...', 'B.NOVA Gold 3 Stage | ALKALINE water Purifiers home and Office |filters Non-Electri...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'B. Nova Non-Electric Non RO | 4 Stage Alkaline Water Purifier Home and Office | Wit...', 'AQUAULTRA Plastic Ultra Glory RO+Alkaline Water Purifier Ultra Filtration Latest Te...', 'AQUAULTRA Stream RO+UV(LED)+B12 Water Purifier Ultra Filtration Latest Technology B...', 'AQUAULTRA Premier RO+11W UV +B12+TDS Controller Water Purifier Ultra Filtration Lat...', 'AQUAULTRA Sophia RO+UV+Active Copper Water Purifier Ultra Filtration Latest Technol...', 'Eureka Forbes AquaSure from Aquaguard Aquaflo DX UV Water Purifier Suitable for Municipal Water, TDS Below 200ppm (White)', 'TATA Swach Cristella Advance Blue Water Purifier - 18 Liters', 'Addyz Fully Automatic RO+UV+UF 12 Litres Storage Water Purifier with Silver impregnated Carbon Advanced Multi Stage', 'Eureka forbes Aquasure From Aquaguard Amaze RO+UV+MTDS 7L Water Purifier', 'Aquaguard Aura UV+UF (TDS: Up to 200PPM)|Patented Active Copper & Zinc Booster|Wall or Countertop Installation|7L storage by Eureka Forbes', 'Tata Swach Desire + 27 Litre Gravity Based Water Purifier (Blooming Magenta)', 'HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Bnova Snova 4 Stage Water purifiers | Developed by BARC Govt of India | Alkaline wa...', 'Bnova Akruti 2 Stage | Water purifiers Developed by BARC Govt of India | Alkaline w...', 'B. Nova Non-Electric Non RO | 4 Stage Alkaline Water Purifier Home and Office | Wit...', 'V-Guard Zenora RO+UF+MB 7 Litre Water Purifier With 7 Stage Purification and pH Bal...', 'B.NOVA Gold 3 Stage | ALKALINE water Purifiers home and Office |filters Non-Electri...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'B.Nova UF+UV Technology with Alkaline+ Technology | 5 Stage Purification System wit...', 'AQUAULTRA Stream RO+UV(LED)+B12 Water Purifier Ultra Filtration Latest Technology B...', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...']",AQUAULTRA,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']","ISO 9001:2015 certified company # GUARANTEE LOWEST PRICE IN INDIAWE STRIVE TO ACHIEVE MAXIMUM LEVEL OF CUSTOMER SATISFACTION BY OFFERING LOWEST PRICE RO, EASY TO USE AND ECONOMIC WATER TREATMENT AND PURIFICATION SYSTEM. WE TAKE ALL THE NECESSARY MEASURES TO SATISFY OUR VALUABLE CLIENT IN EVERY POSSIBLE MANNER","{'Manufacturer': 'AQUAULTRA, Mayur Enterprise 112 ff parasmani commercial new station road bhuj 370024', 'Country of Origin': 'India', 'Item model number': 'Water Purifier', 'Product Dimensions': '50 x 25 x 30 cm', 'ASIN': 'B0B152V7YB', 'Item Dimensions LxWxH': '50 x 25 x 30 Centimeters', 'Net Quantity': '1.00 count', 'Included Components': 'Pri Filter set, User Manual, Installation Kit, Extention Pipe', 'Generic Name': 'Kitchen Accessories'}",,"['10 Days Returnable', 'Amazon Delivered', '12 Month Warranty', 'No-Contact Delivery']","Terms & Conditions of warranty: 1. We are providing door installation services in all cities of India charge Approx. Rs, 350/- to 500/-( Depend upon your location) The installation kit, extra filter, extension pipe which are mentioned in the description are there present inside the water storage tank. 2. The installation which is done by unauthorized person or self-installation under that circumstances the Warranty will not be covered. 3. For Installation and service scan QR code available on water purifier , and user manual. Or visit online installation/service portal link available on user manual last page. 4. 1year manufacturer warranty on RO motor and Power Supply (SMPS) again manufacturing defect, Filtration Part not covered under warranty. If In case any problem with warranty, send part to â€œAquaUltraâ€ we will check and repair or replace part. (Courier charge apply)","AQUAULTRA 14 L Plastic Ro, UV, Uf, Tds, Alkaline Water Purifier Ultra Filtration Latest Technology Based Aqua Guard for Home and Offices (White)",3.0,13500.0,,4799.0,,,[]
{'$oid': '62885d5b1cfba6a787655212'},B08KJ6FGBL,In stock,"#198,786 in Home & Kitchen  (See Top 100 in Home & Kitchen) #635 in Water Coolers, Filters & Cartridges","['HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'B.NOVA Gold 3 Stage | ALKALINE water Purifiers home and Office |filters Non-Electri...', 'B. Nova Non-Electric Non RO | 4 Stage Alkaline Water Purifier Home and Office | Wit...', 'BLAIR Alfa Copper RO+UV+UF+TDS Copper Alkaline Water Purifier -12 Litres', 'BLAIR Altis Copper RO+UV+UF+TDS Copper Alkaline Water Purifier -13 Litres', 'Remino Active Copper + Ro + UV + UF + TDS Controller/Adjuster Fully Automatic RO Wa...', 'Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water ...', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...', 'BLAIR Fusion Copper RO+UV+UF+TDS Copper Alkaline Water Purifier- 13 Litres']",REMINO,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Brand': 'REMINO', 'Manufacturer': 'Remino', 'Country of Origin': 'India', 'Colour': 'Black', 'Special Feature': 'UV, UF, RO', 'Item Weight': '1 kg 600 g', 'Package Dimensions': '42.52 x 17 x 11 cm; 1.6 Kilograms', 'Item part number': '12 Liter Copper +Alkaline Active Filter', 'Power source type': 'Corded Electric', 'Included Components': 'Pre Filter , Manual , Warranty Card And All Installation Accessories', 'ASIN': 'B08KJ6FGBL', 'Date First Available': '23 May 2020', 'Customer Reviews': '3.9 out of 5 stars 211 ratings', 'Best Sellers Rank': '#198,786 in Home & Kitchen  (See Top 100 in Home & Kitchen) #635 in Water Coolers, Filters & Cartridges'}",,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', 'Warranty Policy']",Please call on customer care numberfor Any query related to Purchase and installation.,"Remino Copper + Alkaline Advanced Premium RO Water Purifier with UV, UF & TDS for home 12 Liters, 8 Stage (Made in India)",3.0,15999.0,3.9 out of 5 stars,5899.0,,211 ratings,[]
{'$oid': '62885d5b1cfba6a787655214'},B08DNVZN36,In stock,,"['Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water ...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'Havells Delite DX 100% RO+UV, pH balanced SS Tank Water Purifier', 'Havells FAB 7 Litre Absoulety Safe RO + UV Water Purifer with 7 Stages, Patented Co...', 'HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & ...', 'HUL Pureit Ultima Mineral RO + UV + MF 7 stage Table top / wall mountable Black 10 ...', 'KENT Supreme Alkaline Water Purifier (11113), , Smart Alkaline Technology, Multiple...', 'Kent Ultra Wall-Mountable UV (White) 60 L/hr Water Purifier', 'KENT Ultra Storage UV Water Purifier (11042) | UV+UF Water Purification | Wall Moun...']",Havells,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Manufacturer': 'Havells India Limited, Havells India Ltd.', 'Country of Origin': 'India', 'Item model number': 'GHWRHFK015', 'Product Dimensions': '27.3 x 38.2 x 49 cm; 8 Kilograms', 'ASIN': 'B08DNVZN36', 'Packer': 'Havells India Ltd, QRG Towers, 2D, Sec- 126, Expressway, Noida - 201304 UP ( India), Tel: +91 - 120 - 4771000', 'Item Weight': '8 kg', 'Item Dimensions LxWxH': '27.3 x 38.2 x 49 Centimeters', 'Included Components': 'Water purifier, User manual, installation kit', 'Generic Name': 'Water Purifer'}",Fulfilled,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', '1 Year Warranty']",,"Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology Water Purifier with 8 Stages, Patented Corner/Wall mounting (Sky Blue and White)",4.0,18499.0,4.0 out of 5 stars,10999.0,,91 ratings,[]
{'$oid': '62885d5b1cfba6a787655216'},B08B55S3WM,In stock,,"['Havells Delite DX 100% RO+UV, pH balanced SS Tank Water Purifier', 'Havells FAB Alkaline 7 L Absolutely Safe RO + UV Purified Alkaline Water Technology...', 'Havells Fab UV Storage Water purifier with 5 Stages (White and Green, 7 litre)', 'HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L W...', 'Havells FAB 7 Litre Absoulety Safe RO + UV Water Purifer with 7 Stages, Patented Co...', 'HUL Pureit Copper+ Mineral RO + UV + MF 7 stage Table top / Wall Mountable Black & ...', 'V-Guard Zenora RO+UV+MB 7 Litre Water Purifier With 8 Stage Purification and pH Bal...', 'HUL Pureit Ultima Mineral RO + UV + MF 7 stage Table top / wall mountable Black 10 ...', 'Bepure 3G Hot and Normal 7L RO+UV+UF+TDS Water Purifier with Hot Water Function| 8 ...', 'V-Guard REJIVE RO+UV+MIN+ALK Water Purifier with 9 Stage Purification, Mineral & Al...']",Havells,"['Home & Kitchen', 'Kitchen & Home Appliances', 'Water Purifiers & Accessories', 'Water Filters & Purifiers']",,"{'Manufacturer': 'Havells India Ltd, Havells India Ltd, QRG Towers, 2D, Sec- 126, Expressway, Noida - 201304 UP ( India), Tel: +91 - 120 - 4771000', 'Country of Origin': 'India', 'Item model number': 'Digitouch Alkaline RO&UV', 'Product Dimensions': '48.4 x 36 x 22.2 cm; 9 Kilograms', 'ASIN': 'B08B55S3WM', 'Packer': 'Havells India Ltd, QRG Towers, 2D, Sec- 126, Expressway, Noida - 201304 UP ( India), Tel: +91 - 120 - 4771000', 'Item Weight': '9 kg', 'Item Dimensions LxWxH': '48.4 x 36 x 22.2 Centimeters', 'Net Quantity': '1 count', 'Included Components': 'Water purifier, User manual, installation kit', 'Generic Name': 'Water Purifier'}",Fulfilled,"['Pay on Delivery', '10 days Replacement', 'Amazon Delivered', '1 Year Warranty']",,"Havells Digi Touch Alkaline 6 L Absolutely Safe RO + UV Purified pH Balanced Water Purifier with 8 Stages, Double UV Purification and Patented Alkaline Water Technology (Champagne and Black)",4.0,25499.0,3.6 out of 5 stars,15499.0,,58 ratings,[]
