ASIN,Question,Answer,Votes,Date
B0762HXMTF,Is it necesaary to remove filterd water from the jug or can keep it in it for along time,"Not value for money, too expensive",0,15-04-2022
B0762HXMTF,Can i drink the water instantly after filteration,"Worthless item, too expensive",0,15-04-2022
B0762HXMTF,Do you sell the filter for Kent alkaline water filter 3.5 litres model,Useless item,0,23-03-2022
B0762HXMTF,How long we can use? One year or... More how much,1 year,0,23-03-2022
B0762HXMTF,"I need to buy cartridges, can’t find it in amazon?.","Not value for money, too expensive",0,15-04-2022
B0762HXMTF,Question is to manufacturer…some users have said that they are not gettting 9.5 0. can the manufacturer comment on that,No,0,23-03-2022
B00SMFPJG0,Is it suitable for kent water pitcher,"It is suitable for kent Gold, Gold + and optima water purifiers",0,25-03-2022
B00H3GWW32,Whether it can be used for 23 lit classic pure it,No it can not be.,0,15-05-2022
B00H3GWW32,This kit suitable for pureit minral ro+uv classic modellassic model,No,0,23-04-2022
B00H3GWW32,Can i use this 14 l kid to 12l filter for pureit,Yes,0,23-04-2022
B00H3GWW32,"Can i get only candle only,bcs my candle was broken",No,0,11-04-2022
B00H3GWW32,I do not know about capacity  in liters than how can I purchase kit please  suggest me,Max 2 to 2.5 month. (For 3 people),0,20-03-2022
B00H3GWW32,This kit contains bellow pump or not?,No,0,19-03-2022
B00H3GWW32,How can i return Germkit which i brought a few days ago.,No,0,19-03-2022
B00H3GWW32,Does it fit to my pureit eco water saver mineral ro+uv+mf 10l model?,No,0,19-03-2022
B00H3GWW32,I ordered 14ltr classic filter kit but this order not delivered till date why ?,No,0,19-03-2022
B00H3GWW32,I was order this item on 20/11/2021 but till today not deliver. Why??,No,0,19-03-2022
B00H3GWW32,Does the seller accept cash on delivery?,No,0,19-03-2022
B00H3GWW32,"does it work for 9 liters? if not, than where i can find the battery kit of 9 liters?",No,0,11-04-2022
B00H3GWW32,Rpm05 table top model available?,No,0,11-04-2022
B00H3GWW32,does it fits eureka forbes aquasure amrit water purifier??,No,0,11-04-2022
B00H3GWW32,I need polisher rod. is this available?,No,0,11-04-2022
B00H3GWW32,I need germ kill kit for puriet ro+uv classic sya62,Yes,0,11-04-2022
B00H3GWW32,I need  this product hul pureit germkill kit for classic 14 l,Yes u can.,0,14-06-2022
B00H3GWW32,Sir i need this 2 peices,It's three pcs.set which needs to change.,0,14-06-2022
B008LN6156,Will it work for TDS 308?,No. If TDS more the 300 go with RO.,0,02-06-2022
B008LN6156,Can technician charged for installation for any type of pressure of water,He did not charge us for the installation.,0,31-05-2022
B008LN6156,Is the storage insulated?,"HiGreetingsNo , insulate.Kent Maxx model is innovative idea for transparent design so water level is visible quickly.In addition to this tank can be removed and clean quickly with unskilled person can do this activity.see less",0,18-05-2022
B008LN6156,Does it give hot water?,Hi,0,04-05-2022
B008LN6156,Why the water istopped coming and filter became hot?,Filter becoming hot is natural phenomenon due to pressure and filteration process.,0,16-04-2022
B008LN6156,Is it suitable for TDS more than 300?,"No , as per product manual",0,09-04-2022
B008LN6156,Can we get stainless steel container for water storage instead of harmful plastic tank ?,"It is ABS plastic with food grade quality, Kent Believes  in quality and customers 1st thinking",0,04-05-2022
B008LN6156,Konsa kent h sabse kifayti h,If your TDS is less than 200 then kent Smart UV is very good.,0,16-04-2022
B00E9G8KOY,Collection Chamber,"?? As such, There is no collection chamber",0,09-06-2022
B00E9G8KOY,Exchange order Ko cancel me badalana hai,Exchange to pureit23ltr classic,0,08-05-2022
B00E9G8KOY,can use pureit 14 ltr classic,Yes,0,26-04-2022
B00E9G8KOY,Can this be used for purella water purifier,Yes,0,07-04-2022
B00E9G8KOY,have you 'bypassed' the chlorine germkill candle ??   firm assurance pl,Yes,0,07-04-2022
B083G2Z15R,could it be fit for model: ag classic (water filter cum purifier)?,No This is suitable for us model,0,20-04-2022
B09CGQ6FCK,Is it capable to purify muddy water,Yes but It will need frequent service to change of parts,0,02-06-2022
B09CGQ6FCK,Exchange  kent exisiting one,No . Can check with the technician who visits to install from the company,0,02-06-2022
B09CGQ6FCK,Is prefilter required for water purifier to run ?,it's depend on your source of water but it's better for your machine to install kent with prefilter,0,07-05-2022
B09CGQ6FCK,Who do we have to call for installation or kent will align someone as an auto process,You don't need to do anything Kent service will call you just after delivery. And install same day,0,07-05-2022
B09CGQ6FCK,We plan to hang this on the wall; does the appliance body develop cracks over time?,No,0,07-05-2022
B09CGQ6FCK,Whoes install,Kent service centre sends person to install,0,01-05-2022
B09CGQ6FCK,Is it made in india,Yes It's totally Made in Bharat,0,07-05-2022
B09CGQ6FCK,Can the tds adjustment be done by me or only kent mechanic does it?,"It will be great if kent machanic will install, since it is fress of cost so we should call kent for installation and by our self also it can be done,",0,21-04-2022
B09CGQ6FCK,How many days it will take to supply to the address,Put ur pin code & Amazon page will have the details,0,17-04-2022
B09CGQ6FCK,Mene 3 month pahle hi khareeda or kharab ho gya or customer service v sahi se nahi mil Rahi 3 din ho gye service Dene nahi a rahe kya karu ?,Try contacting Amazon to log a complaint with them & at the same time keep calling the company & also write an email for the harassment you are facing.,0,17-04-2022
B09CGQ6FCK,Why dont Amazon remove this low quality wall hanging death from the portal?,No one is insisting you buy,0,17-04-2022
B09CGQ6FCK,Is it not a threat to the life of kids as its falling of the wall with 20 KG weight from 6' hieght?,The screws are nicely fastened on the wall. So dont worry.,0,21-04-2022
B09CGQ6FCK,After how much time i should change my filter if my water has 300 tds,Every Quarter,0,31-03-2022
B09CGQ6FCK,Buy back facility,Only the company can answer,0,17-04-2022
B09CGQ6FCK,Who will install Kent purifier,The service engineer,0,17-04-2022
B09CGQ6FCK,"We dont have overhead storage tank, can we connect to municipal supply which somes for 2hours?",Can do that too. I'll recommend to store water during that time in some clean utensils for use later if the demand is more. RO storage is only 10 litres.,0,21-04-2022
B09CGQ6FCK,Any possible exchange scheme?,No aware of... But you may ask the local dealer,0,21-04-2022
B09CGQ6FCK,Can this model be used as a counter top model?,good to use . good product .,0,13-03-2022
B09CGQ6FCK,What's Annual cost after warranty?? I mean filter change and etc,yes extra cost for filter .,0,13-03-2022
B09CGQ6FCK,How much water Wastage per ltr,U can use the water for watering plants & cleaning  the floor.,0,12-06-2022
B09MVPMWCF,"worst  service, they run with no proper technician all are just a labour and dont know how to resolve it.. 15 times i reached and 2 time.",got installed properly & service is also satisfactory since 3months +,0,12-05-2022
B09MVPMWCF,does specific plumbing need to be done extra for the installation? What does the accessory kit contain? required taps etc?,Plumbing required to have inlet at the place of installation,0,12-05-2022
B09MVPMWCF,How is the water taste? because our water tds level is 300...,"It’s really very good, taste is good",0,30-03-2022
B09MVPMWCF,Does this product suitable for 1200 tds,Yes..as per service engineer.,0,21-03-2022
B09MVPMWCF,Does it add minerals to the water?,I dont think so. That a diff product,0,21-03-2022
B09MVPMWCF,Suitable for borewelk water,"Yes it is suitable for Borewell water, before Filter our Borewell water TDS was 690 and post install and settings of TDS it's now 150",0,16-03-2022
B09MVPMWCF,What about installation cost ?,Zero Installation cost from Trained Representative of Eureka Forbes Aquagaurd,0,16-03-2022
B09MVPMWCF,Dimension,"About 1 ft width, 1.5 ft height and 10inches depth. Adaptor unit is and one filter is outside",0,21-03-2022
B09MVPMWCF,Does this come with pre filter? The reason I am asking is that the delivey guy insisted for installation and its costed additional Rs 1200.,It can with Pre Filter in Box no additional charge billed,0,16-03-2022
B09MVPMWCF,What is the tds value of water output. As ours is at 005. Is water good for drinking.,"Our Tds is 250 and not getting a proper response from eureka forbes to get it fixed as well, wasted money on wrong product",0,10-06-2022
B07WYX6P2V,Can I unbox this after delivery ?,yes you can,0,07-04-2022
B07WYX6P2V,"Does it give cold and hot water, both?",No,0,23-03-2022
B07WYX6P2V,Have mineraliser ?,Yes.But only in Bluestar opulus alkaline model,0,17-03-2022
B07WYX6P2V,Will the company provide us service to clean the purifier?,Yes! you can raise request on provided customer care number.,0,10-03-2022
B08CSG8TC3,can we connect the aquaguard with wifi,No you cannot.,0,16-04-2022
B08CSG8TC3,Is it 4years free service??,Yes,0,08-04-2022
B08CSG8TC3,Contact no to manufacture,Yes,0,08-04-2022
B08CSG8TC3,How fast can it dispense water?,"It works fine if filled properly. However, Even in Mumbai they try & push for a 3500+ rs water pump. Its just a way for the third part installers to up-sell.",0,16-04-2022
B08CSG8TC3,Is installation included,Yes,0,08-04-2022
B0958Q3K68,"For using an inlet valve what size doe this Purifier support -1/4"" or 3/8"" Pipe size?","You can use adopters and use it in any pipe line. But the waste water thrown out is very high and hence for houses with limited water supply, this water filter is a waste.",0,01-06-2022
B0958Q3K68,"In this product(Kent Elegant Lite), what is the amount of waste water coming out?","Yes. Water wastage is very high in this KENT. It is better to go in for just water filter instead of RO, if you are using Corporation water.",0,11-04-2022
B0958Q3K68,What does the tds controller do? what is the max and min tds it will allow? can it be manually controlled?,"I dont think tds is user controllable. If you are using Corporation water, it is better to go in for just filter instead of RO. There is lot of water wastage in RO.",0,11-04-2022
B0958Q3K68,Maintenance cost,Zero since purchased.,0,17-06-2022
B0958Q3K68,"Hi, I have ordered last week monday and its delivered by 2 nd june Thursday, may i know when the installation will come and complete? Please check",My purifier was installed within 3 days of delivery.,0,17-06-2022
B0958Q3K68,What about the installation?,All cost included in order.,0,17-06-2022
B0958Q3K68,Maintenance cost,"Regular maintenance is must. Lot of wastage of water is there for RO reject. If you have limited water, then this is a waste.",0,18-06-2022
B09JM2SGSX,Does it have an outlet pipe to release waste water ?How much waste water is released per litre ?,Yes ! it have outlet pipe for waste water.,0,22-05-2022
B09JM2SGSX,Pre filter is fitted inside or outside?,Livpure RO is very good but but installation and service engineer have not any knowledge....,0,08-05-2022
B09JM2SGSX,"Is it safe to drink artificially added minerals (mineralizer) water,as company is claiming we can get tds to a certain level by using mineralizer.",RO IS BEST BUT SERVICE ENGINEER HAVE NO ANY KNOWLEDGE...,0,08-05-2022
B09JM2SGSX,What is the highest tds adjustment in it,2000,0,20-04-2022
B09JM2SGSX,Is it smart ro. Can be monitored on mobile,No app connectivity. Not a smart RO,0,18-04-2022
B09JM2SGSX,My water tds is 500 to 650. would it work. and how much it will reduce tds.,It should reduce TDS significantly as I am living in NCR will very high TDS.,0,18-04-2022
B09JM2SGSX,Is it useful for bore water?,IT CAN WORK UPTO 2000 PPM,0,13-04-2022
B09JM2SGSX,Can we adjust TDS manually by our choice?,"Taste enhancer is fitted in the machine ,need to open for adjust",0,13-04-2022
B09JM2SGSX,How about cleaning?,"Taste enhancer is fitted in the machine ,need to open for adjust",0,13-04-2022
B09JM2SGSX,Does it support livpure mobile app,NO,0,13-04-2022
B09JM2SGSX,Is the storage tank made of stainless steel?,No,0,07-03-2022
B09JM2SGSX,Does this filter has its own motor? To fetch water in low water pressure areas?,"Yes, it has its own motor.",0,07-03-2022
B09JM2SGSX,What's the installation cost..??,Free,0,04-03-2022
B09JM2SGSX,"What is the water wastage in this purifier? Also, how much does replacement filters cost?",Water wastage is very low around 20%.,0,07-03-2022
B008QE1OIO,Please give the details of catridges. What does the catridge contain? Does it contain chalk or something like old steel water filters.,Pls pls don't buy this product. Catridge would not work more than 20-25 days its kind of bulk paper. Total waste of money . No customer care can take complaint/nobody visit to repair this product from Eureka.,0,07-05-2022
B008QE1OIO,Can we use this to filter river water with soil contents,Yeah a little bit,0,19-06-2022
B008QE1OIO,Ish ka filter kaha meliga,Refill filter cartridges ke liye Model Number batake toll free helpline 1860 266 1177 par phon kijiye.,0,20-06-2022
B008QE1OIO,Which model is this?,Eureka Forbes AquaSure Amrit 20L,0,20-06-2022
B008QE1OIO,Do price deta hai 2499 aur 3999 ek hi product ka,Only single unit,0,20-06-2022
B09BL2KHQW,Kitne micro. Tak ko filter ker skti hai...???,1-micron,0,30-04-2022
B09BL2KHQW,Does this fit kent excell plus,Yes,0,13-06-2022
B09BL2KHQW,Is it original kent product or a duplicate one? i purchased from online website and a kent service engineer told me that it was a fake.,Yes this is orignal kent product,0,13-06-2022
B09BL2KHQW,Is it refundable?,No,0,13-06-2022
B08J8H8G74,For how much TDS range this will be suitable?,Average,0,08-03-2022
B08J8H8G74,Can it purify well water,Yes,0,01-03-2022
B08J8H8G74,Well water,Yes it will purifier well water also,0,01-03-2022
B08J8H8G74,Please specify the power consumption,40w bulb,0,01-03-2022
B08J8H8G74,How much is the AMC for this?,"Annual maintenance cost is depend on in put water, 300 for 2 months hardly",0,01-03-2022
B08J8H8G74,This is good for borwel water,Yes it is,0,01-03-2022
B08J8H8G74,Is it fit for TDS 1400?,No,0,01-03-2022
B01HXUJB2W,date of manufacturing of this product,2022,0,16-05-2022
B01HXUJB2W,How much candle in this filter,"Sediment, UV lamp, UF Hollow Membrane, Carbon Block. 4 candles.",0,25-04-2022
B01HXUJB2W,Our borewell water tds is 350.  is this product is ok ?,As per WHO standards yes.,0,25-04-2022
B009DA69KS,It has float?,No,0,28-05-2022
B009DA69KS,I was sent used dirty product. It still had water in it.You should check before sending items,I received brand new,0,28-05-2022
B009DA69KS,"How much time it takes to filter.?  When i used for the first time, it took me 5 minutes to filter... Is there anything wrong with the filterarion pro",Usually it takes that much time,0,28-05-2022
B009DA69W6,Is it able to change the taste of salty water ?,No.not change the water taste,0,05-06-2022
B009DA69W6,If my inlet water TDS is 450 is this product suitable?,"Not at all it's just drain your water from upper container to lower container. Please consume safe filtered water buy purifier of your budget, don't compromise with health.",0,02-06-2022
B009DA69W6,Is it convert hard water to soft water?,No.,0,30-05-2022
B009DA69W6,"If tds is 400, what will be the tds after filter?",No,0,02-06-2022
B009DA69W6,Is it good for lucknow municipality water which contain alot of chlorine i need to.wash hairs with this,If membrane problem water not flo,0,10-04-2022
B009DA69W6,क्या यह पानी का पीला पन दूर कर सकता हैं,Any filter not change colour of water,0,04-04-2022
B009DA69W6,Tds is 70 my home can use this water purified,yes as per company recommendation. you can easily used this product at low tds water.,0,08-03-2022
B009DA69W6,Can it be used to purify ground water?,No…it’s not RO. Only municipal water of certain TDS.,0,20-06-2022
B009DA69W6,Can it be used to purify ground water?,"Yes, it can be.",0,20-06-2022
B08BPLRWNS,"If i buy now, How long the free service will be covered and can you please share the detail terms and conditions of the warranty?","Warranty is for one year. So, you will get free service for one year. If you download their mobile application and send service requests using that application, you will get the free service extended for three more years. That means, free service for a total of four years, provided that you register your requests via the mobile application.see less",0,09-06-2022
B08BPLRWNS,What is the material of UV chamber made of???stainless steel or aluminum?,Plastic,0,01-06-2022
B08BPLRWNS,What if the tds is already at 70-80 due to corporation water supply. will it ensure that required minerals are added,No,0,29-05-2022
B08BPLRWNS,how much tds in raw water can the membranes easily filter?,Right now..In my home we are using regular water with 242 TDS and filtered by kent it is showing 74 TDS.,0,26-05-2022
B08BPLRWNS,Is tds adjustable? upto what level (number) i can set the tds for output water in this machine? what is the minimum and maximum?,No it's set automated by the company,0,25-05-2022
B08BPLRWNS,Can we choose the installation date after one or two weeks of delivery ?,Yes,0,25-05-2022
B08BPLRWNS,How many days it will take for installation?,1-2 days,0,11-05-2022
B08BPLRWNS,How much water will wastage?,"Forget about the water wastage, the after sales service is terrible and you will regret as I am regretting now.",0,08-05-2022
B08BPLRWNS,What support I will get on warranty extension?,As after sales service is terrible so expect to get some terrible support only.,0,08-05-2022
B08BPLRWNS,RO thanda garam,Nice,0,29-04-2022
B08BPLRWNS,Can we use this alkaline purifier for our borewell water?? Is it suitable?,Yes,0,11-05-2022
B08BPLRWNS,Can this be exchanged for aquasure Nano RO,Exchange available on flipkart,0,11-05-2022
B08BPLRWNS,Water tank capacity,8 ltr,0,05-04-2022
B08BPLRWNS,Will it work for 1300 tds water,Don't buys this one.. this is. Not met as expected.. buys something else .,0,31-03-2022
B08BPLRWNS,How the waste water goes to overhead tank,It doesn't go.,0,31-03-2022
B08BPLRWNS,"If i don't want to re-circulates the wastage water to my overhead tank, can i let it go to drainage pipe? because i have seen mixed reviews.",Kent kabhi mat lena . Eski service very poor hai,0,20-03-2022
B08BPLRWNS,Please suggest best kent model for a 3 members family. Our tds is 260,Dont buy any purifier with RO in it as it will destroy your TDS level. Anyways dont buy kent the after sales service is terrible.,0,15-06-2022
B08BPLRWNS,Does it require voltage stabiliser,Not required,0,10-06-2022
B08BPLRWNS,Is this machine has filter change indicator?,"No, for this model",0,19-06-2022
B0095S9JU0,What is the maintenance of this water purifier,During wairenty period free service Will be provided. Afterward paid Services.,0,16-05-2022
B0095S9JU0,which brand water filter cover suit for this model,I don't know. I don't use any cover,0,10-05-2022
B0095S9JU0,Is deluxe uv+ Aquaguard eureka forbes provided with candle andcarbon in the new package in the beginning itself.,Yes.,0,09-05-2022
B0095S9JU0,Aaussure is RO or water purifier,Not RO. UV purifier only.,0,19-04-2022
B0095S9JU0,Does this have filter outside of the unit or inside of the unit?,Inside.,0,30-03-2022
B0095S9JU0,Is installation Free & how fast will installation  be done ?,Very quick and inclusive cost.,0,19-04-2022
B0095S9JU0,What is the service charges,No charge.,0,29-03-2022
B0095S9JU0,Does e boiling mean getting hot water?,No...it means getting water which is equivalent to boiled water...but not hot...,0,19-03-2022
B0085KK9OY,Water purifier,Don't buy it,0,22-05-2022
B0085KK9OY,"Where i can buy the spare parts? while changing the uf filter, the nut got broken.",Available on Amazon,0,22-05-2022
B0095PD2OC,What is the maintenance of this water purifier,During wairenty period free service Will be provided. Afterward paid Services.,0,16-05-2022
B0095PD2OC,which brand water filter cover suit for this model,I don't know. I don't use any cover,0,10-05-2022
B0095PD2OC,Is deluxe uv+ Aquaguard eureka forbes provided with candle andcarbon in the new package in the beginning itself.,Yes.,0,09-05-2022
B0095PD2OC,Aaussure is RO or water purifier,Not RO. UV purifier only.,0,19-04-2022
B0095PD2OC,Does this have filter outside of the unit or inside of the unit?,Inside.,0,30-03-2022
B0095PD2OC,Is installation Free & how fast will installation  be done ?,Very quick and inclusive cost.,0,19-04-2022
B0095PD2OC,What is the service charges,No charge.,0,29-03-2022
B0095PD2OC,Does e boiling mean getting hot water?,No...it means getting water which is equivalent to boiled water...but not hot...,0,19-03-2022
B07SQX4GHH,Can we adjust tds of our choice,No,0,19-05-2022
B07SQX4GHH,"How many Post installation service, if any, are there?",2,0,19-05-2022
B07SQX4GHH,Is it electric or non electric,It’s electric operated,0,07-04-2022
B07SQX4GHH,Is there any free servicing available after installation,yes,0,04-04-2022
B07SQX4GHH,After receiving machine installation there's is problem leakage at top Cove due to Machine istal by by raw hand mechnic not your service engineer pune,Completed.,0,04-04-2022
B07SQX4GHH,After receiving machine installation there's is problem leakage at top Cove due to Machine istal by by raw hand mechnic not your service engineer pune,Check the horizontal level if okayThen the float switch may not be working properly.Better escalate with Eureka Forbes on their websitesee less,0,26-03-2022
B07SQX4GHH,After receiving machine installation there's is problem leakage at top Cove due to Machine istal by by raw hand mechnic not your service engineer pune,Contact the supplier or Eureka Forb directly,0,07-04-2022
B07SQX4GHH,Can I get this purifier delivered at a place but get it installed at different place?,No,0,04-04-2022
B07SQX4GHH,does it have mineral guard technology as well that retains natural minerals that are part of input water?,yes that is..but not properly working.,0,14-06-2022
B07SQX4GHH,Do we have to fill this purifier manually or it does it automatically?,Automatically.,0,13-06-2022
B07SQX4GHH,How to clean the water tank,"People will come from the company, we can't do cleaning as it's difficult to open the box and find out how to clean it",0,14-06-2022
B07SQX4GHH,What is cost of replacing the filter part after 1 yr?,"Bro, it will have to be changed only after every three months.charge 4500rs",0,14-06-2022
B07SQX4GHH,Green light is not there anymore. Earlier it was on.,"Check water source. If it's fine, raise a complaint. Probably PCB board needs to be replaced",0,13-06-2022
B07SQX4GHH,The body of my Aquasure is broken. Upon complaint it was not changed. Where to get a new body and how much will it cost?,"Is it's under warranty then they have to change if not then also the must have those parts easily available, only thing they will extra charges",0,14-06-2022
B08FYVXWYB,What is the maintenance of this water purifier,During wairenty period free service Will be provided. Afterward paid Services.,0,16-05-2022
B08FYVXWYB,which brand water filter cover suit for this model,I don't know. I don't use any cover,0,10-05-2022
B08FYVXWYB,Is deluxe uv+ Aquaguard eureka forbes provided with candle andcarbon in the new package in the beginning itself.,Yes.,0,09-05-2022
B08FYVXWYB,Aaussure is RO or water purifier,Not RO. UV purifier only.,0,19-04-2022
B08FYVXWYB,Does this have filter outside of the unit or inside of the unit?,Inside.,0,30-03-2022
B08FYVXWYB,Is installation Free & how fast will installation  be done ?,Very quick and inclusive cost.,0,19-04-2022
B08FYVXWYB,What is the service charges,No charge.,0,29-03-2022
B08FYVXWYB,Does e boiling mean getting hot water?,No...it means getting water which is equivalent to boiled water...but not hot...,0,19-03-2022
B0073QKROI,Can this be directly connected to the water dispenser in my Samasung side by side refrigerator?,Yes you need to install Sterling RO for connecting to Samsung fridge.,0,11-05-2022
B07YC8JHMB,How the purifier be installed?,"Worst service by Amazon, they're neither collecting the device now refunding the money.",0,03-06-2022
B07YC8JHMB,how do we get this intalled?  productbdelivered last week mo ome turned up to.instsll,"Worst service by Amazon, I never expected this kind of service, totally useless buying electronic items from Amazon. Very bad experience",0,03-06-2022
B07YC8JHMB,From where can I buy the cover for this product. Its not available on Amazon.,"Buy from authorized distributor, don't buy from Amazon. They're cheating people.",0,03-06-2022
B07YC8JHMB,Can we remove RO filter alone ?,No,0,23-05-2022
B07YC8JHMB,Can it be used for 2000 tds ?,"No, purchase this product use only single or two person.",0,23-05-2022
B07YC8JHMB,Can taste be adjusted? If yes how?,"Aquasure Amaze, the RO water filter along with one iron guard changes the taste of water remarkably by reducing the TDS elements.",0,17-05-2022
B07YC8JHMB,Ro water free installed or charged,External fillter 800 to 1100,0,03-05-2022
B07YC8JHMB,Extra purifier pump,800 to 1100,0,03-05-2022
B07YC8JHMB,Cover is available?,No,0,03-05-2022
B07YC8JHMB,I cant seem to fine product manual,I don’t think there is a manual as such,0,27-04-2022
B07YC8JHMB,Do this product require additional filter for stop sand etc. With additional cost?,Entirely depends on your source water quality.For eg I live in mumbai and BMC provided water does not have that many impurities that I need a additional filter.In case you receive impure water at source ie big impurities then having a additional filter is good and the person who comes for installation will have it handy to install at additional cost ( just make sure you cross check and buy at correct price) ask him/ her to call up the service provider and double check the price before payingsee less,0,23-04-2022
B07YC8JHMB,Does it has TDS adjuster,It has MTDS. Taste of water is much better,0,23-04-2022
B07YC8JHMB,Is the UV chamber made of steel or aluminium?,"Hi, forget about UV. Please do not buy this water filter as this is a worst product to use. In fact, suggest do no use Eureka Forbes even go for any other brand. They're simply thick skinned people & hardly bothered about you as a customer. Here I'm chasing them for the last 5 and a half month almost for a replacement of this junk product but they're so thick skinned, not even bothered. sometimes somebody calls and gives you fake promises about resolving issues but they never do that. Just go for any other brand in the market but not this one. You may use KENT, which we had used for a decade and switched over to Eureka and I still curse that day for my decision.see less",0,14-04-2022
B07YC8JHMB,Why service is not good? Why we need to call 5 times every times.,"Service, you must be joking !!!Till now i've written thousands of mail to them, wrote on their homepage in linkedin and all other social platform but sadly they're so thick skinned, nothing matters to them when the product is sold. On my part I've informed all friends, relatives, business relations about bad experiences I'm having with Eureka and not to use their product.see less",0,14-04-2022
B07YC8JHMB,What are the dimensions?,Plz do not buy from them until and unless you would like to be another thousands of unfortunate customers who got stuck with this perilous company and it's product.,0,14-04-2022
B07YC8JHMB,How to replace cartridge? Who and where can we get service n replacement of filters from? As this is exclusive online model ?,"Pathetic product....pathetic company. Yes, exclusive model but total exclusive junk.",0,14-04-2022
B07YC8JHMB,When should we replace the filter and where can I purchase the filter online?,"Actually it depends on the water , how easily dirt accumulates . Taste varies and you can contact nearest eureka executive they will come and check",0,09-04-2022
B07YC8JHMB,Is it normal for water to keep on filling even if power is not on? My system keeps on filling the tank even if power off as long as water supply is on,Once the tank is full it should automatically stop.if this is not happening something is wrong.need to call Eureka Forbes customer service to check.,0,07-04-2022
B07YC8JHMB,Inside metal or plastic?,Plastic,0,04-04-2022
B07YC8JHMB,Do they provide free installation,"They do and during installation, these guys recklessly handles the product and breaks it even. I've all experiences and still counting.",0,04-04-2022
B07YC8JHMB,Is pre filter also part of the pack? Few videos show a white column next to the unit. Is it standalone or are there any additional installation compo?,"No, their installation guys will give you all scary instances and make you buy that separately at a hefty price.",0,04-04-2022
B07YC8JHMB,What is the maintenance cost per year and per month,Once in a year,0,04-04-2022
B07YC8JHMB,What is the filter name for this model? I need to change filter,"never try any product from Eureka Forbes, they're pathetic and so is their products as well. Go for Kent and other brands who at least listens to you.",0,04-04-2022
B07YC8JHMB,Iron in water can be removed. ?,Yes,0,05-04-2022
B07YC8JHMB,How often should we service the product and how often should we change the filter?,"Membrane service nearly 6000ltr usage, whereas filters specified during service (every 4months )",0,23-03-2022
B07YC8JHMB,What are Installation kit contents?,two pipes (plastic) for inlet and outlet. One is tap to join to your pipeline valvetype.,0,04-04-2022
B07YC8JHMB,Does the machine sets the tds on its own? or the service personnel has to set it?,"Its manual, you can ask service personal to set it as per your requirement.",0,21-03-2022
B07YC8JHMB,Can we use mtds to control tds in aquaguard amaze model?,Yes. Its a really good technology which can change the water test also.,0,19-03-2022
B07YC8JHMB,My area pin code 516162 installation available or not?,Please ask Amazone on this also when you purchase the material it shows you for the services are available or not in your area.,0,19-03-2022
B07YC8JHMB,"Our bore water tds level is 800 , can i buy this ro+uv*mtds)",Donot purchase this machine,0,21-03-2022
B07YC8JHMB,Does purifier stop working if filter requires change,no,0,04-04-2022
B07YC8JHMB,Is its filters comes in quaranty,No warranty on filters is provided,0,04-04-2022
B07YC8JHMB,How much is the maintenance for uv+uf per year? or amc price?,The installation engineer gave an estimate of around rs 3000 to change the whole set of purification and the change should be done yearly,0,04-04-2022
B07YC8JHMB,"I have space constraint in my kitchen cabinet, by seeing the dimensions I feel this product will fit well. But in case it doesn't for, can you please","H-16.5, w-10.5 D-9.5 dimensions in inch",0,05-04-2022
B07YC8JHMB,How to raise complaint,Call Eureka Forbes customer care,0,27-04-2022
B07YC8JHMB,Can we adjust tds manually?,"Yes, but not by ourself, technician will do it.",0,27-04-2022
B07YC8JHMB,How it can install,"Don't worry about install, it will be installed by service engineer of company free of cost",0,16-06-2022
B07YC8JHMB,What is UF,Ultra-violet filter,0,15-06-2022
B07YC8JHMB,When will they come for installation service,Call the toll free number of Eureka Forbes and the will schedule the installation,0,13-06-2022
B07YC8JHMB,Is servicing available for this product?,You service man not take call and she not come to fit urekagorce ..stiill my hair phone not recived,0,15-06-2022
B07YC8JHMB,Filter municipal water,Yes it can filter. Just have the water tested for hardness.,0,15-06-2022
B08KHPDG3N,How many Candels are present inside the Aura ??,Three. But pls note they are fitted with Microchip. which will mean you would need to change the filter if there's any malfunction.,0,04-06-2022
B08KHPDG3N,"1. How long the copper infused water be stored. 2. Does the copper electrodes have auto cleaning, if not how it is cleaned",Dont buy it its filter is very expensive.,0,04-06-2022
B08KHPDG3N,will this remove fluoride ?,No. It removes onlly suspended particles,0,25-05-2022
B08KHPDG3N,can I use 285 tds municipal water?,No then you should go for an RO,0,24-05-2022
B08KHPDG3N,Do you have to put water in it by hand?,Nooooo,0,21-05-2022
B08KHPDG3N,Will it remove the smell from water if there is any??,I am not sure but don't use this filter if you water smells. This purifier is meant only for municipal water. Go for RO purifier if your water smells that would be the best choice,0,21-05-2022
B08KHPDG3N,Change  water taste,No,0,22-05-2022
B08KHPDG3N,How often this filters needs to be serviced? Can you mention for many months or a year?,the company recommends service every 6 months.,0,04-05-2022
B08KHPDG3N,"What about the waste water option,Other purifer have seperate pipe for waste water.",No need of waste water still you need you take extra filter for outlet of wastage,0,29-04-2022
B08KHPDG3N,Is aura moel without RO technology has wastage of water?,No.,0,28-04-2022
B08KHPDG3N,Does the water comes out from storage when there is no power?,yes,0,27-04-2022
B08KHPDG3N,Warranty is from Eureka or Amazon or seller?,Eureka,0,23-04-2022
B08KHPDG3N,Why the taste is different and same as normal??,no,0,27-04-2022
B08KHPDG3N,Outside Filter with box or extra pay for this filter?,Yes,0,26-04-2022
