ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified,aspect
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",review,0.0596435070037841,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",things,0.0585474707186222,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",part,0.0500572770833969,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",Reviews,0.0489435866475105,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",somebody,0.0432977639138698,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",hair,0.0432977639138698,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",anyone,0.0370469279587268,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",anyone,0.0254071578383445,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Gurugram",
SMPFYG2TVPRFSR8A,Flipkart Customer,2,Moderate,2022-04-26 00:00:00,"Extremely bad shampoo. Why people give wrong review, please don't do such things as you are becoming a very much part of destroying somebody's hair.  Reviews r very important so please try not to be bad to anyone or hurt anyone. Thanks",Thanks,0.0228125546127557,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Gurugram",Pricing
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Not recommended at all,2021-08-31 00:00:00,Very very worst product the product is very bad and the shampoo container itself very old .. They doing cheting business in online pls don't buy from this seller,product,0.6432862281799316,-0.800000011920929,1.7000000476837158,FLIPKART,0,0,"Certified Buyer , Cuddalore",Quality
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Not recommended at all,2021-08-31 00:00:00,Very very worst product the product is very bad and the shampoo container itself very old .. They doing cheting business in online pls don't buy from this seller,product,0.2048573493957519,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Cuddalore",Quality
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Not recommended at all,2021-08-31 00:00:00,Very very worst product the product is very bad and the shampoo container itself very old .. They doing cheting business in online pls don't buy from this seller,shampoo container,0.1086777970194816,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Cuddalore",Packaging
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Not recommended at all,2021-08-31 00:00:00,Very very worst product the product is very bad and the shampoo container itself very old .. They doing cheting business in online pls don't buy from this seller,seller,0.0264919232577085,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Cuddalore",Pricing
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Not recommended at all,2021-08-31 00:00:00,Very very worst product the product is very bad and the shampoo container itself very old .. They doing cheting business in online pls don't buy from this seller,cheting business,0.0166867244988679,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Cuddalore",
SMPFYG2TVPRFSR8A,Madan Barman,1,Very poor,2021-04-30 00:00:00,price is too high than original price,price,0.790107011795044,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Nalbari District",Pricing
SMPFYG2TVPRFSR8A,Madan Barman,1,Very poor,2021-04-30 00:00:00,price is too high than original price,price,0.209892988204956,-0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Nalbari District",Pricing
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,product,0.6251581311225891,-0.800000011920929,1.7000000476837158,FLIPKART,0,0,"Certified Buyer , Eluru",Quality
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,product,0.0910054519772529,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Eluru",Quality
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,size,0.0894461199641227,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Eluru",Quantity
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,money,0.0799825713038444,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Eluru",Pricing
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,product,0.0694482252001762,-0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Eluru",Quality
SMPFYG2TVPRFSR8A,Flipkart Customer,1,Did not meet expectations,2020-11-30 00:00:00,Very bad product it was very small in size I can waste my money for this product pls don't buy this product it was giving very small size,size,0.044959507882595,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Eluru",Quantity
SMPFWPAPKY52FY3C,Shweta Singh,5,Worth every penny,2022-07-26 00:00:00,Nice product because using in 5 years experience 👌 👍,product,0.8837491273880005,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Belthara Road",Quality
SMPFWPAPKY52FY3C,Shweta Singh,5,Worth every penny,2022-07-26 00:00:00,Nice product because using in 5 years experience 👌 👍,experience,0.1162508651614189,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Belthara Road",
SMPFWPAPKY52FY3C,KULJIT KAUR WALIA,1,Waste of money!,2022-07-26 00:00:00,Not  effective at all.. Very thin consistency... Over prized and over ratted,consistency,1.0,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Jamshedpur",
SMPFWPAPKY52FY3C,Thamizh,1,Utterly Disappointed,2022-07-26 00:00:00,Very very bad shampoo😡🥵 my hair full damage dryness,shampoo,0.5416100025177002,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Tittakudi",
SMPFWPAPKY52FY3C,Thamizh,1,Utterly Disappointed,2022-07-26 00:00:00,Very very bad shampoo😡🥵 my hair full damage dryness,damage dryness,0.2797079980373382,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Tittakudi",
SMPFWPAPKY52FY3C,Thamizh,1,Utterly Disappointed,2022-07-26 00:00:00,Very very bad shampoo😡🥵 my hair full damage dryness,hair,0.1786820143461227,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Tittakudi",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",waste product,0.6280547380447388,0.2000000029802322,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",volume,0.1692963242530822,0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",Quinia,0.0664986297488212,0.3000000119209289,1.0,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",hair,0.0475392751395702,0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",quality,0.0464171916246414,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Bengaluru",Quality
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",one,0.0181923229247331,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",waste,0.0127728516235947,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",
SMPFWPAPKY52FY3C,Nikhil Gupta,5,Classy product,2022-06-26 00:00:00,"It doesn't add volume at all; and it doesn't have any other quality like protecting and detangling hair, so it's a waste product. I was using Gold Quinia one before, which was wayyy better than this. This one feels like waste of money.",money,0.0112286861985921,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru",Pricing
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",pakaging,0.531248927116394,0.4000000059604645,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",effect,0.1004509851336479,0.3000000119209289,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",product,0.0626192018389701,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Udaipur",Quality
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",hair,0.0484741553664207,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",pigmentation,0.0392636880278587,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",Colour
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",scalp,0.0392636880278587,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",dandruff,0.0392636880278587,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",hairfall,0.0337848998606205,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",diet,0.0297399275004863,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",Health
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",content,0.0209124125540256,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",Ingredient
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",body,0.0209124125540256,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",kratin,0.0209124125540256,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,Akhil Sharma,5,Best in the market!,2022-08-21 00:00:00,"This is the new pakaging as i am using this product since 2 years so i can say that it suits my hair and prevent from harsh dandruff , pigmentation in scalp , eatching ,  no effect on hairfall as it depend on diet or kratin content in body .",eatching,0.0131536154076457,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Udaipur",
SMPFWPAPDWFZHD26,FIROZ KHAN,1,Utterly Disappointed,2022-08-19 00:00:00,I give it 0 star if options is available.,options,0.5827376246452332,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Sardhana",
SMPFWPAPDWFZHD26,FIROZ KHAN,1,Utterly Disappointed,2022-08-19 00:00:00,I give it 0 star if options is available.,star,0.4172623753547668,-0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Sardhana",
SMPFWPAPDWFZHD26,Flipkart Customer,3,Just okay,2022-08-07 00:00:00,"I have purchased second bottle, really a good product",bottle,0.6587997674942017,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Burdwan",Quantity
SMPFWPAPDWFZHD26,Flipkart Customer,3,Just okay,2022-08-07 00:00:00,"I have purchased second bottle, really a good product",product,0.3412002325057983,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Burdwan",Quality
SMPFTFV9PHZZXYYD,Flipkart Customer,4,Good quality product,2022-03-26 00:00:00,It is a good product,product,1.0,0.699999988079071,1.5,FLIPKART,0,0,"Certified Buyer , Bhiwandi",Quality
SMPFTFV9PHZZXYYD,Flipkart Customer,1,Not recommended at all,2021-10-26 00:00:00,"Quality not good, No effect on hair after shampooing",effect,0.7445061206817627,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hapur District",
SMPFTFV9PHZZXYYD,Flipkart Customer,1,Not recommended at all,2021-10-26 00:00:00,"Quality not good, No effect on hair after shampooing",hair,0.2554938793182373,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Hapur District",
SMPFTFV9PHZZXYYD,Saad Mazhar,5,Super!,2021-05-31 00:00:00,Very fast delivery 🚚 Very good quality 😊 I like it ☺️ I request to buy this item 😃,delivery,0.7227348685264587,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Sahawar",Packaging
SMPFTFV9PHZZXYYD,Saad Mazhar,5,Super!,2021-05-31 00:00:00,Very fast delivery 🚚 Very good quality 😊 I like it ☺️ I request to buy this item 😃,quality,0.1524482816457748,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Sahawar",Quality
SMPFTFV9PHZZXYYD,Saad Mazhar,5,Super!,2021-05-31 00:00:00,Very fast delivery 🚚 Very good quality 😊 I like it ☺️ I request to buy this item 😃,item,0.1248168721795082,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Sahawar",Pricing
SMPFTFV9PHZZXYYD,Flipkart Customer,5,Brilliant,2020-07-31 00:00:00,It's good  But the prize is too much  If anybody else buying this wait for the offer,prize,0.369052529335022,0.1000000014901161,0.1000000014901161,FLIPKART,4,2,"Certified Buyer , Salem District",Pricing
SMPFTFV9PHZZXYYD,Flipkart Customer,5,Brilliant,2020-07-31 00:00:00,It's good  But the prize is too much  If anybody else buying this wait for the offer,anybody,0.2916301786899566,0.1000000014901161,0.1000000014901161,FLIPKART,4,2,"Certified Buyer , Salem District",
SMPFTFV9PHZZXYYD,Flipkart Customer,5,Brilliant,2020-07-31 00:00:00,It's good  But the prize is too much  If anybody else buying this wait for the offer,wait,0.1796132028102874,0.0,0.0,FLIPKART,4,2,"Certified Buyer , Salem District",
SMPFTFV9PHZZXYYD,Flipkart Customer,5,Brilliant,2020-07-31 00:00:00,It's good  But the prize is too much  If anybody else buying this wait for the offer,offer,0.159704104065895,0.2000000029802322,0.2000000029802322,FLIPKART,4,2,"Certified Buyer , Salem District",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Classy product,2021-05-31 00:00:00,Silky smooth hair great shampoo must buy,hair,0.5154759883880615,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Chandigarh",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Classy product,2021-05-31 00:00:00,Silky smooth hair great shampoo must buy,shampoo,0.4845240414142608,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Chandigarh",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Mind-blowing purchase,2021-02-28 00:00:00,This is one of the best shampoo i ever used My dandruff is reduced by half on very first use,one,0.5463425517082214,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna District",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Mind-blowing purchase,2021-02-28 00:00:00,This is one of the best shampoo i ever used My dandruff is reduced by half on very first use,shampoo,0.1620329320430755,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna District",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Mind-blowing purchase,2021-02-28 00:00:00,This is one of the best shampoo i ever used My dandruff is reduced by half on very first use,dandruff,0.1583058387041092,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna District",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Mind-blowing purchase,2021-02-28 00:00:00,This is one of the best shampoo i ever used My dandruff is reduced by half on very first use,use,0.0816461965441703,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna District",
SMPFSQCBKNZCZWGF,Flipkart Customer,5,Mind-blowing purchase,2021-02-28 00:00:00,This is one of the best shampoo i ever used My dandruff is reduced by half on very first use,half,0.051672488451004,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Patna District",
SMPFSQCBKNZCZWGF,KUSHAGRA GAUTAM,1,Terrible product,2021-01-31 00:00:00,Bad product hair damage 🤕,product hair damage,1.0,-0.6000000238418579,0.6000000238418579,FLIPKART,3,3,"Certified Buyer , Shivpuri District",
SMPFRGHP978V5TZ2,Tumpa Debsingha,4,Delightful,2022-08-19 00:00:00,Good product & smell is too good 😊,product,0.7442639470100403,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Paschim Medinipur District",Quality
SMPFRGHP978V5TZ2,Tumpa Debsingha,4,Delightful,2022-08-19 00:00:00,Good product & smell is too good 😊,smell,0.2557360529899597,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Paschim Medinipur District",Fragrance
SMPFRGHP978V5TZ2,Radha Biswas,5,Best in the market!,2022-06-26 00:00:00,Good product and service is fast,product,0.6095656156539917,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Maldah District",Quality
SMPFRGHP978V5TZ2,Radha Biswas,5,Best in the market!,2022-06-26 00:00:00,Good product and service is fast,service,0.3904343843460083,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Maldah District",Pricing
SMPFRGHP978V5TZ2,Ajai Iyathurai,4,Pretty good,2022-06-26 00:00:00,A very good shampoo with a nice fragrance,shampoo,0.5758325457572937,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Ganapathipuram",
SMPFRGHP978V5TZ2,Ajai Iyathurai,4,Pretty good,2022-06-26 00:00:00,A very good shampoo with a nice fragrance,fragrance,0.4241674542427063,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Ganapathipuram",Fragrance
SMPFRGHP978V5TZ2,Flipkart Customer,5,Great product,2022-06-26 00:00:00,Awesome shampoo.... Thank u Flipkart 😊😊,shampoo,0.9078546762466432,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Lucknow",
SMPFRGHP978V5TZ2,Flipkart Customer,5,Great product,2022-06-26 00:00:00,Awesome shampoo.... Thank u Flipkart 😊😊,Flipkart,0.0921453088521957,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Lucknow",
SMPFKXTYQFUCBWRG,Sudha  Singh,4,Pretty good,2022-06-26 00:00:00,Good delivery boy was also good,delivery boy,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Lucknow",Packaging
SMPFKXTYQFUCBWRG,Radha Sharma,3,Good,2022-05-26 00:00:00,It is good but depends on your hair,hair,1.0,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Vidisha",
SMPFKXTYQFUCBWRG,Sanjeev Kamboj,5,Just wow!,2022-04-26 00:00:00,Nice delivery thanks to flipkart boy,delivery,0.6507119536399841,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Radaur",Packaging
SMPFKXTYQFUCBWRG,Sanjeev Kamboj,5,Just wow!,2022-04-26 00:00:00,Nice delivery thanks to flipkart boy,flipkart boy,0.3492880463600158,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Radaur",
SMPFKXTYFQH8YCXE,NARENDRA NATH DUTTA,5,Simply awesome,2022-08-21 00:00:00,It's buy for my mom for hair fall. as of now moy mon not use i use just 3 days my hair dandruff are gone i suffer from dandruff for many years i use many shampoo but my dandruff not go suddenly 3 time of use my dandruff are gone i supprise heavily.  product ingredients list is incomplete please provide more information.company is hide some information  from all castomar. I confused with out any using of preservatives how it lust 3 years  As of now my mom is not using this after using i upd...,mom,0.7144540548324585,0.0,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Howrah",
SMPFKXTYFQH8YCXE,NARENDRA NATH DUTTA,5,Simply awesome,2022-08-21 00:00:00,It's buy for my mom for hair fall. as of now moy mon not use i use just 3 days my hair dandruff are gone i suffer from dandruff for many years i use many shampoo but my dandruff not go suddenly 3 time of use my dandruff are gone i supprise heavily.  product ingredients list is incomplete please provide more information.company is hide some information  from all castomar. I confused with out any using of preservatives how it lust 3 years  As of now my mom is not using this after using i upd...,hair fall,0.1129028126597404,0.1000000014901161,0.1000000014901161,FLIPKART,0,0,"Certified Buyer , Howrah",
SMPFKXTYFQH8YCXE,NARENDRA NATH DUTTA,5,Simply awesome,2022-08-21 00:00:00,It's buy for my mom for hair fall. as of now moy mon not use i use just 3 days my hair dandruff are gone i suffer from dandruff for many years i use many shampoo but my dandruff not go suddenly 3 time of use my dandruff are gone i supprise heavily.  product ingredients list is incomplete please provide more information.company is hide some information  from all castomar. I confused with out any using of preservatives how it lust 3 years  As of now my mom is not using this after using i upd...,hair dandruff,0.0286832824349403,-0.2000000029802322,0.2000000029802322,FLIPKART,0,0,"Certified Buyer , Howrah",
SMPFKXTYFQH8YCXE,NARENDRA NATH DUTTA,5,Simply awesome,2022-08-21 00:00:00,It's buy for my mom for hair fall. as of now moy mon not use i use just 3 days my hair dandruff are gone i suffer from dandruff for many years i use many shampoo but my dandruff not go suddenly 3 time of use my dandruff are gone i supprise heavily.  product ingredients list is incomplete please provide more information.company is hide some information  from all castomar. I confused with out any using of preservatives how it lust 3 years  As of now my mom is not using this after using i upd...,dandruff,0.0196706391870975,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Howrah",
SMPFKXTYFQH8YCXE,NARENDRA NATH DUTTA,5,Simply awesome,2022-08-21 00:00:00,It's buy for my mom for hair fall. as of now moy mon not use i use just 3 days my hair dandruff are gone i suffer from dandruff for many years i use many shampoo but my dandruff not go suddenly 3 time of use my dandruff are gone i supprise heavily.  product ingredients list is incomplete please provide more information.company is hide some information  from all castomar. I confused with out any using of preservatives how it lust 3 years  As of now my mom is not using this after using i upd...,dandruff,0.0194322168827056,-0.3000000119209289,0.3000000119209289,FLIPKART,0,0,"Certified Buyer , Howrah",
