ASIN,Question,Answer,Votes,Date
B09RG461YQ,Can this ac be installed in 200 sq ft room,Off course.. but take more time to cooling that area,0,04-05-2022
B09RG461YQ,Pcb warranty? compressor warranty? product warranty?,This is not have a PCB. They provide only 1 year warranty on product and 5years compressor,0,04-05-2022
B09RG461YQ,Really 3m copper pipe coming with this product or we have to buy extra?,3mt pipe and cover material including in this product.,0,04-05-2022
B09RG461YQ,What is the warranty on PCB?,This is not have a PCB so no warranty. They only provide 1year on Product and 5years Compressor warranty.,0,04-05-2022
B09RG461YQ,tell me about its warranties?,1year on product and 5years compressor,0,04-05-2022
B09RG461YQ,Cooling in old AC mandatory for exchange ?,Non working ac also take exchange,0,04-05-2022
B09RG461YQ,Is that 3m copper pipe include in this box?,Yes,0,30-04-2022
B09RG461YQ,Are battery included in box from dealer or we need to buy from outside,Remote without Battery in this product,0,04-05-2022
B09RG461YQ,Is it inverter or non inverter,Non inverter but working fine like inverter.,0,04-05-2022
B09RG461YQ,Its a Non inverter Ac?,Yes,0,17-04-2022
B09RG461YQ,is it inverter AC,No.,0,17-04-2022
B09RG461YQ,Installation free or paid,Paid. Rs 1200 for installation,0,17-04-2022
B09P79533V,Is service free?,Installation fee paid. I don't know about service,0,14-06-2022
B09P79533V,Installation accessories free with ac ?,"30 feet copper wire and all accessories free ,",0,11-06-2022
B09P79533V,"The installation kit( Copper pipe & cable) is not delivered with this product, please confirm whether it is included in this produt",No,0,23-05-2022
B09P79533V,Which brand compressor is used in ac,Blue star,0,21-05-2022
B09P79533V,Out door ?is  unit copper,yes,0,29-04-2022
B09P79533V,Does it have both copper condensor and copper cooling coil,Yes both have copper coil,0,29-04-2022
B09P79533V,Does it have blue fin protection layer in inner and compresser?,Yes it have blue fin protection inner,0,21-05-2022
B09P79533V,This ac is require stablizer,Stabiliser will be depend on your power stability if u are in mumbai it’s not required,0,22-04-2022
B09P79533V,Does this ac come with stabilizer and installation,No this AC don’t have stabiliser,0,07-04-2022
B09RFDT8XR,There is high voltage fluctuation at my place. which stabiliser should i use and what is the working voltage range of this ac ?,Use original Blue Star stabilizer or V Gaurd are the best.,0,30-05-2022
B09RFDT8XR,Warranty on PCB??,5 yrs,0,18-05-2022
B09RFDT8XR,How to turn on wifi,There is no wi fi off the shelf. You have to talk to Blue Star to get it done,0,16-05-2022
B09RFDT8XR,Have to buy a seperate stebilizer or product gives stabilizer for this product??,"Inbuilt stabilizer is there, you can have stabilizer free operation if you do not have high voltage flactuation",0,30-04-2022
B09RFDT8XR,is it four way swing?,"two way automatic swing for vertical air flow, manual adjustment for horizontal air flow",0,30-04-2022
B09RFDT8XR,Its hot and cold use,only cold,0,30-04-2022
B09RFDT8XR,What about the installation process?,"They will take forever to install the AC. Bluestar installation service is so bad. I waited for one month after requesting Ac installation in Bluestar, they said they were coming and they cancel every time and then I just booked urban company installation.",0,14-07-2022
B09RFDT8XR,How is the airflow of this 2022 model? 2 ton 5 star ac?,very good,0,14-07-2022
B09RFDT8XR,How much efficient it will be when placed in 650 sq ft area?,It will not be enough.,0,14-07-2022
B09RFDT8XR,What is the working voltage range of this ac?,220,0,14-07-2022
B09RFDT8XR,It comes with filled gas or need to refill gas at installation time,It comes with gas but it ll be closed. Pls call for installation and they would do the necessary things.,0,30-07-2022
B09RFDT8XR,How can i get a GST invoice?,I m not sure about gst,0,30-07-2022
B09RFDT8XR,What is the Working Voltage Range ?,Pls check with electrician,0,30-07-2022
B09RFDT8XR,Is exchange offer available,Yes I bought the ac on exchange only,0,30-07-2022
B09RFDT8XR,Does this product needs stebilizer,I am using an old stabiliser. But the wire in the indoor unit is small length,0,30-07-2022
B09RFDT8XR,Warranty pcb,Not sure what is pcb,0,30-07-2022
B09RFDT8XR,how many feet copper pipe free ? with this machine,It’s three meters,0,30-07-2022
B09RFDT8XR,Does it have 4 way swing ?,There is a swing but not sure about four way,0,30-07-2022
B09RFDT8XR,What is installation charges?,1500+gst,0,30-07-2022
B09RFDT8XR,It comes with filled gas or need to refill gas at installation time,It comes duly filled with gas so that it can run immediately on installation. :=0,0,31-07-2022
B09RG55LZX,How much is PCB warranty?,3years,0,03-05-2022
B09RG55LZX,Is this Made in China?,Hope so,0,03-05-2022
B09RG55LZX,Is it auto temp adjusting?,No,0,03-05-2022
B09RG55LZX,Digital indicator available or not,"Yes, available",0,03-05-2022
B09RG55LZX,What about Installation charges?,INR 1500 Labour,0,03-05-2022
B09RG55LZX,"Does it include stand to mount the fan of an ac,?",If by fan you mean the out door unit. Then yes it comes with a stand.,1,27-04-2022
B09RG55LZX,How much ll cost including installation?,1600 minimum,0,25-04-2022
B09RG55LZX,Does this include copper wire ??,Yes,0,25-04-2022
B09RG55LZX,Is stabilizer required here?,Most importantly,0,25-04-2022
B09RG55LZX,What about Installation charges?,Up to 2000,0,25-04-2022
B09RG55LZX,Is it hot and cold facility ?,Only cooling facility available. Its a air conditioner.,0,05-04-2022
B09RDSZVGV,My room is 120 sq ft on the top floor and maximum temperature in my area 45 degree Celsius. Can a bluestar 1.2 ton ac cool down my room?,It can cool but the ac has to run the compressor more in mentaining the temp as direct sun light falls on your room .go with 1.5ton or if you go with this then the inverter feature will not do any help in your electricity bills .,0,29-06-2022
B09RDSZVGV,Stablizer is required or not for this ac!!!,Stabilizer is required as per service persons.,0,15-06-2022
B09RDSZVGV,Installation is free?,"No, I was charged with rs1500, and the worst installation was provided, i had to redo the whole installation again which costed me 2100(uninstall + reinstall)",0,14-06-2022
B09RDSZVGV,Its inverter Ac becuase u mention on boby,"Mera reviews 0.80 ton ke liye tha,jo inverter AC hai.",0,04-06-2022
B09RDSZVGV,Can I get it installed from a local vendor. I hope that doesn't impact warranty,"Yes you can, but you get free installation from manufacturer. You should get it installed from manufacturer only.",0,28-05-2022
B09RDSZVGV,.8 hot and cold split AC,Cold,0,29-05-2022
B09RDSZVGV,Do i have to buy outdoor unit stand separately or is included in 1500 rs installation?,Yes and electrical wire also of approx 200 rs/ MTR and extra pipe 250/MTR if required.,0,26-05-2022
B09RDSZVGV,Split ac with non-inverter compressor: low noise. affordable compared to inverter split acs!!!! is this inverter or non inverter,This is with inverter,0,24-05-2022
B09RDSZVGV,May i know the size of compressor l x w x h,On the box,0,29-05-2022
B09RDSZVGV,Does it work with alexa?,No,0,25-05-2022
B09RDSZVGV,Odu stand included in installation,Ni,0,25-05-2022
B09RDSZVGV,Does it have blue fin protection?,No,0,25-05-2022
B09RDSZVGV,What about installation?,Provide by company,0,29-05-2022
B09RDSZVGV,Installation charges ????,1500 +gst,0,29-05-2022
B09RDSZVGV,How long the connection pipe they provide free of cost while installing?,3.5 m,0,29-05-2022
B09RDSZVGV,Bro is k sath ac ka10 foot pipe bhi ata he kya copper ka,Ys it comes as an standard.. 10 ft.,0,05-05-2022
B09RDSZVGV,Where we will buy the stand for outdoor unit?,Amazon or your local market,0,03-05-2022
B09RDSZVGV,Is it ok for top floor room of size 110 sqft,Up to 100 Feet will give better performance,0,03-05-2022
B09RDSZVGV,can I hv outdoor unit vertical,Yes,0,03-05-2022
B09RDSZVGV,Will it be good for kitchen?,Of course,0,03-05-2022
B09RDSZVGV,Is product under 10 year warranty?,Compressor,0,27-04-2022
B09RDSZVGV,how much long copper pipe included with ac ?,Up to 10 feet,0,03-05-2022
B09RDSZVGV,Pcb guarantee kitene sal ki he,1 year,0,27-04-2022
B09RDSZVGV,Good for 11*11 feet room?,Yes,0,24-04-2022
B09RDSZVGV,How much copper pipe drainage pipe are you provide ?,3 plus meters,0,24-04-2022
B09RDSZVGV,pcb warranty,Yes,0,24-04-2022
B09RDSZVGV,is it 2020 model or 2022 model?,2022,0,24-04-2022
B09RDSZVGV,for top floor & 81 square feet room it work well?,It will work. There should not be Gaps in Windows and doors. Rated for 100 Sq feet. I am using for 130 sq feet but room is on Ground floor in 2 storied house. It is giving very Quick Cooling,0,15-04-2022
B09RDSZVGV,Is it necessary to install service experts,Company deputed Agency must for first time Installation. Otherwise warranty will be void,0,15-04-2022
B09RDSZVGV,Is copper pipe included in box,"Yes, copper pipes & water drain pipe of approx 2 m (6 feet) in included in the box.",0,10-04-2022
B09RDSZVGV,Can i get 2022 model,Yes,0,24-04-2022
B09RDSZVGV,"With Copper pipe, drainage pipe, outdoor unit stand nuts?",Yes they are supplied with unit.,0,15-04-2022
B09RDSZVGV,"2020 or 2022 model , which one will be delivered?",According to description,0,24-04-2022
B09RDSZVGV,is this unit comes with copper pipe? and how much length?,"Yes, Upto 10 Feet",0,03-05-2022
B09RDSZVGV,Power consumption? Watts?,Normal,0,03-05-2022
B09RDSZVGV,Is their installment process,Yes,0,03-05-2022
B09RDSZVGV,Will i get 2022 model? if i order now?,May be,0,03-05-2022
B09RDSZVGV,Will i get 2022 if i order now?,May be,0,03-05-2022
B09RDSZVGV,"I have received ac, do i have to book installation request?",Yes,0,04-05-2022
B09RDSZVGV,Warranty is it applicable for outside installation,No,0,04-05-2022
B09RDSZVGV,Does it require an establiser ?,No,0,04-05-2022
B09RDSZVGV,"How much are the installation charges, bluestar local service center called and informed charge 1650 plus. and we do not have thoption to self install",33%off through blue star aap,0,04-05-2022
B09RDSZVGV,Which Model i will get now 2022 or other,Don't buy this ac buy 1 ton nahi non inverter instead of this one,0,04-05-2022
B09RDSZVGV,I bought the AC from amazon so how does it fit. Who comes to fit this ?,The service provider in your area will contact you after delivery of your ac,0,10-07-2022
B09RDSZVGV,It requires 3 core wiring or 4 core wiring ?,3 core,0,10-07-2022
B09RFCGW4X,Does it works in low voltage?,It turned off in my case.,0,30-06-2022
B09RFCGW4X,Is it hot and cold AC?,No heater,0,30-06-2022
B09RFCGW4X,Does it have heating mode,No it doesn't have heating mode .!,0,15-06-2022
B09RFCGW4X,Does it has wifi connectivity if not then which ac does,You can search by keyword wifi. You will find one,0,15-06-2022
B09RFCGW4X,Is there horizontal swing?,Yes,0,14-06-2022
B09RFCGW4X,Exchange my old ac???,Yes,0,15-06-2022
B09RFCGW4X,Does it gave inverter compressor,Yes,0,15-06-2022
B09RFCGW4X,It is inverter ac or normal ac. Because in discription noware it is mentioned,Inverter,0,14-06-2022
B09RFCGW4X,Is this ac with dual inverter compressor?,No,0,14-06-2022
B09RFCGW4X,Why it's not dispatched,They said stock not available,0,15-06-2022
B09RFCGW4X,How many days it will come,5 days,0,15-06-2022
B09RFCGW4X,I have ordered 1.5 ton ac on dated 30 th june .how many days it will come to reach my home . please send immediately because of rainy season will be,This question you should ask Amazon,0,15-06-2022
B09RFCGW4X,What's manufacturer warranty for PCB?,Check product description,0,15-06-2022
B09RFCGW4X,Description says 2 Ton and 3 star. Please update the right description since it's confusing,Pls ask Amazon to update the product description,0,15-06-2022
B09RFCGW4X,He is operate from mobile,No,0,15-06-2022
B09RFCGW4X,Pcb warranty mention nhi hai  so koi certificate milega buy karne ke bad?,"Yes, they give warranty confirmation via work order copy",0,05-05-2022
B09RFCGW4X,Is their any temperature display on ac,Yes,0,30-06-2022
B09RFCGW4X,Stablizer is required,No,0,05-05-2022
B09RFCGW4X,सर्दी में रूम हीटर का आनंद देगा,No..its only for summer,0,29-04-2022
B09RFCGW4X,Is installtion free or paid?,Paid 1500,0,21-04-2022
B09RFCGW4X,Installation free???,No,0,21-04-2022
B09RFCGW4X,is cooper ware free?,Yes,0,21-04-2022
B09RFCGW4X,Is there light on remote display?,Yes,0,30-06-2022
B09RFCGW4X,Is this 4 way?,Yes,0,07-04-2022
B09RFCGW4X,Is drain pipe not included when buying this ac??,It is included but short. Approx 70 cm,0,17-07-2022
B0876SVTN8,"Is this All weather ac, hot and cold both?",They have dilevered a wrong outdoor unit . It was supposed to be hot and cold but we received a normal one,0,23-04-2022
B09R29RSFH,is pm 2.5 filter washable ?,Yes,0,01-07-2022
B09R29RSFH,"Is it an old model or 2022 model, how to verify it?",Verify with the model #,0,01-07-2022
B09R29RSFH,Does this AC have Dehumidifier feature?,Yes,0,29-06-2022
B09R29RSFH,Can we run it for continuously 8 to 10 hours in a store?,I am not running it in a store but at home it continuously runs for 10 to 13 hours every day maybe more.,0,29-06-2022
B09R29RSFH,Is it coming with complete installation kit now? I mean copper pipes and wires etc? I am seeing a lot of comments that say installation kit is absent,"Only copper pipe coming along with AC. Other materials like extra pipe, power wire, plug and outdoor unit stand we need to pay at the time of installation",0,28-06-2022
B09R29RSFH,What about cooling capacity and air flow CFM,"Hey Mate, I can't talk explicitly in CFM but I can just tell experienced/ felt Cooling Capacity and Air Flow- it is actually quite nice. 1.5 Ton would sufficiently cool the entire drawing room in a couple of initial minutes itself and it really is sufficient at 26-28 only even outside is 35+. Now about AirFlow, in this model, there are different Air Flow controls available but we always Operate at Auto which decides the best for the moment and keep maintaining the same for longer time. Hope this helps!see less",0,26-06-2022
B09R29RSFH,1 hour mai kitna energy legi,Depends on room temperature and ac cooling degree,0,28-06-2022
B09R29RSFH,Is Power input from  outdoor unit?,Indoor unit to outerdoor unit,0,28-06-2022
B09R29RSFH,how many units it takes per hour ??,Room temperature and ac cooling degree,0,28-06-2022
B09R29RSFH,Cant this product be used without alexa or other ai tools,May be no,0,28-06-2022
B09R29RSFH,"Stabilizer Free Operation 100-290v, is it true?",They claim it. but I'll suggest to use a voltage stabilizer because when voltage goes low output of ac also get affected and doesn't give proper cooling.,0,08-06-2022
B09R29RSFH,auto cleaning options,Yes,0,28-06-2022
B09R29RSFH,Whats the function of Clean button on remote?,Yes,0,28-06-2022
B09R29RSFH,Is this a hot and cold split ac?  does it work as a heater also??,No,0,01-06-2022
B09R29RSFH,Bajaj emi card posible or not?,Posible,0,01-06-2022
B09R29RSFH,can i use heat mode in winters also?,No.. cooling only,0,28-06-2022
B09R29RSFH,Interconnecting pipe for ac missing because i read in answers,Copper pipe is there in the box.,0,27-05-2022
B09R29RSFH,Interconnecting pipe for ac included??,Yes ...pipes are included,0,27-05-2022
B09R29RSFH,Which year model ?,2022,0,26-05-2022
B09R29RSFH,Does it has Turbo cool,Yes. Has power chill option.,0,21-05-2022
B09R29RSFH,"In the pic it says 2021 model, will we get 2021 model or 2022 model on ordering it?",You will get 2021 on ordering it,0,20-05-2022
B09R29RSFH,Does it comes with copper kit for installation?,"I didn't receive it, although it is printed on the packing that it includes the copper kit. I had to raise the concern with Amazon and they compensated around Rs 2800 as Amazon credits (not in cash). Btw, the service engineer had charged over 3000 for the copper kit.",0,20-05-2022
B09R29RSFH,Will this Ac cool a 250 sq.ft room?,"No, not recommended for this big room. Go for 2 Ton or above",0,19-05-2022
B09R29RSFH,Made in China,No,0,21-05-2022
B09R29RSFH,Is indoor unit is copper ?,Yes,0,19-05-2022
B09R29RSFH,Is this model 2022 ?,Yes,0,19-05-2022
B09R29RSFH,How to apply for refund of missing items,Call Amazon customer care at the time of installation,0,20-05-2022
B09R29RSFH,What is minimum temperature and maximum temperature?,"Min16 °cmax 30,°c",0,20-05-2022
B09R29RSFH,How to work with OK Google,I have received the ac with missing parts and same is informed to Amazon and Panasonic...Amazon suggested me for ask job sheet from Panasonic of missing item but Panasonic denied to visit and said ask from Amazon of missing parts...than again i have contacted to Amazon and explain all details than Amazon person check order details from lead I'd and confirm copper pipe and connecting wire is included in your order so they have escalated the matter to Panasonic with my job id...but after 3 days no one contacted to me from Panasonic...and my AC is still uninstalled...pls helpsee less,0,11-05-2022
B09R29RSFH,Jow much will be the installation charges?,it will be 1100+gst,0,11-05-2022
B09R29RSFH,How many years warrranty board & compresser,Five years on PCB (Printed circuit board) and ten years on compressor.,0,08-05-2022
B09R29RSFH,Q: Will it be suitable for 190sqft room?,Yes,0,07-05-2022
B09R29RSFH,Can i got copper pipe with this ac and how much copper pipe I will received with this ac,As per box content 2 pipes and a cable is supplied.,0,07-05-2022
B09R29RSFH,Including indoor outdoor copper pipe,Yes,0,07-05-2022
B09R29RSFH,"Energy consumption is not showing in Miraie app, can someone help with fixing?","Make sure the AC is connected to WIFI while it running. Then only it can be able to show the power consumption estimates. Also, the data will be available after only 3 days",0,05-05-2022
B09R29RSFH,How do I move the vertical flaps manually to right side ?,No vertical flaps,0,07-05-2022
B09R29RSFH,wifi not working with smart wifi button?,"Press and hold wifi button on remote control, you will see SE on AC display then connect to router or hotspot and then app.",0,07-05-2022
B09R29RSFH,Stabilizer needed?,No,0,07-05-2022
B09R29RSFH,Are this a.c is Auto convertable,Yes. Fully Auto convertible for saving energy and providing optimal cooling at the same time.,0,02-05-2022
B09R29RSFH,Outdoor unit stand,Yes,0,07-05-2022
B09R29RSFH,Why Miraie app doesn't show energy consumption?,App is showing energy consumption,0,29-04-2022
B09R29RSFH,Copper Wire and other pipes are included in this,"On a box clearly mentioned get connecting cable and two numbers of copper pipes is supplied with this AC, when installation was started installation guy told me that 2 pipes and connecting cable wire missing so I return this air condition",0,29-04-2022
B09R29RSFH,what is in the box ? ur not mention copper  pipe,10 feet coper pipe is there in the box but if length will increase technician will charge extra for that,0,28-04-2022
B09R29RSFH,what is in the box ?  ur not mention coper  pipe,On a box content it's clearly mention that remote control batteries to copper pipes and a connecting cable,0,29-04-2022
B09R29RSFH,How do I adjust the vertical flaps to left/right manually ?,No vertical flap,0,07-05-2022
B09R29RSFH,Whether it has autocleen technology?,"Yes they written this, but I had not tried yet",0,28-04-2022
B09R29RSFH,Water pipe including?,no extra 5 ft 300,0,27-04-2022
B09R29RSFH,Do they provide GST invoice ?,No,0,28-04-2022
B09R29RSFH,Can we get a gst invoice?,Yes,0,28-04-2022
B09R29RSFH,Many reviewers mentioned Missing copper pipe inside the box? Why is that the case?,Yes it is missing do not buy,0,28-04-2022
B09R29RSFH,How many packing box is being sent for delivery of this unit of AC,"Packing box is brand provided, as per box content cable aneld 2 copper pipes supplied but it was missing during installation.",0,26-04-2022
B09R29RSFH,Copper connecting pipe supply in box?,"Supplied as per box content but it was missing,please see the photo of a installation agency, he has mentioned in job sheet.",0,26-04-2022
B09R29RSFH,Do we need to buy stabilizer??,No,0,24-04-2022
B09R29RSFH,Does it include installation ki?,"No, Rs 999 for stand+Rs1300 for installation charge",0,24-04-2022
B09R29RSFH,What is the maximum degree celcius in which the ac will work? Like other companiyes claim that the ac will work at 52degree celcius,30,0,26-04-2022
B09R29RSFH,Does it come with a self clean function?,No,0,28-04-2022
B09R29RSFH,LG or Panasonic in 1.5 Ton with 5 star rating?,LG,0,28-04-2022
B09R29RSFH,How do we distinguish between 2020 model and 2022 model ? Whats the grammar of the model No. ?,"Brother please please please don't buy from amazon, i purchased on april 7, delivered on on 10 april...but it was delivered without some pipes so i requested to return but no one is coming to pick up this. Today april 26 but no any response, called many times to amazon but no any solution and they says..our higher authority working on it...but no any pick up for return, pick up cancelled 6 times but amazon is not taking care.see less",0,26-04-2022
B09R29RSFH,Is this have jet stream ???,No,0,28-04-2022
B09R29RSFH,Cooling capisity,Good,0,28-04-2022
B09R29RSFH,Will it be suitable for 180sqft room?,Yes if you have a tight room then it's okay,0,29-04-2022
B09R29RSFH,If i buy ac from amazon and installation is done by non company person will warranty be valid,Warranty must be valid,0,29-04-2022
B09R29RSFH,Indoor outdoor copper connection pipe not available in the box.,In my case proper connection pipe was not supplied that's why I returned this,0,29-04-2022
B09R29RSFH,Please help pipe is not available inside the box,If pipes not in the box ask the instruction guys to give you a job seat which indicates or confirms that copper pipes were not supplied in the box but the content shows it's supplied then you can return this item or purchase it from installation guy and the payment will be done by Amazon,0,29-04-2022
B09R29RSFH,Installation  kit available,Yes.,0,20-04-2022
B09R29RSFH,it have a nano x/nano g,No,0,20-04-2022
B09R29RSFH,I spoke with ac installation person today.  he said that if you have purchased ac  from amazon then  copper pipe not include inside the box,10 meters is included call the panasonic helpline directly to lodge complaints installation is done by agencies appointed by panasonic and they always scam customers.,0,20-04-2022
B09R29RSFH,Installation person ask copper pipe not include can you please help copper pipe is available inside the box?,"copper pipe included in the box. However, we need to pay for wire, drain pipe and stand which is not included. I already had the entire setup done few years ago only had not installed AC. I was charged INR1300 only for AC installation. Check the rate for piping and stand from outside. I reckon AC guy informed me that piping is 300rs per mtr and 100rs per inch for core cutting.see less",0,22-04-2022
B09R29RSFH,Any delivery charges?,No,0,20-04-2022
B09R29RSFH,How much copper pipe is included in the purchased product ?,10 Feet,0,19-04-2022
B09R29RSFH,Why installation kit is not there with the AC ?,Instalation kit is  there,0,20-04-2022
B09R29RSFH,How to installehat is the cost for installation,1360,0,07-05-2022
B09R29RSFH,How much cost for outdoor unit stand?,Outdoor understand rupees 799,0,29-04-2022
B09R29RSFH,Does this ac pack come with Wall mount stand for Outdoor unit,No. You have to purchase it separately.,0,18-04-2022
B09R29RSFH,I order this product 2nd time and i am getting only indoor unit from the sell. What kind of service you are providing to your customers.,"I returned full AC set, cause no pipes were supplied, now i got full refund of ₹40,990/- and AC is still not picked up by Amazon",0,07-05-2022
B09R29RSFH,Is Wifi switchblade on/off? Or it stays on all the time?,Yes,0,17-04-2022
B09R29RSFH,Is copper wire for indoor n outdoor connection available with 2022 model,Yes it is. A limited length and if more needed you have to pay for it separately.,0,18-04-2022
B09R29RSFH,Idu to odu copper pipe supplied length?,Length should be 10 metre,0,07-05-2022
B09R29RSFH,Does it comes with auto clean function ? 🤷,Yes,0,18-04-2022
B09R29RSFH,Including 3 mater coper pipe and wire,Yes,0,07-05-2022
B09R29RSFH,Does this model has jet stream feature ?,"Yes, but I am told using this feature is avoidable if you care for the long life of the airconditioner.",0,14-05-2022
B09R29RSFH,This model has jet stream feature ?,Yes,0,20-05-2022
B09R29RSFH,hot and cold ac,no,0,11-05-2022
B09R29RSFH,Do both Condenser and heat exchanger (outdoor unit) both are cooper tube only qualified person answer.,Condensor coil of outdoor unit is copper but the fins are of aluminium.,0,14-05-2022
B09R29RSFH,Does it works on inverter,Don't but from amazon.. I ordered on 29/03/22 till today they didn't deliver the order and no response from these people.. Go for flipkart.,0,12-04-2022
B09R29RSFH,Does this product has copper pipe included in the box?,Yes it comes,0,11-04-2022
B09R29RSFH,Per hour how many units of pover it will take,It depends on difference between outside temperature and opted temperature set to ac along with other optional features. If ac set to 24°c taking all other system in normal optimisation then average consumption will be less than 1unit/hr.,0,07-04-2022
B09R29RSFH,Are the accessories packed inside the box? I received the a/c but yet to open it.,Yes the accessories were present inside the box.,0,06-04-2022
B09R29RSFH,Steblaisre is needed?,"No separate stabiliser is required, unless you demand for it.",0,06-04-2022
B09R29RSFH,Will it be good enough for 220 sq ft ?,I believe it should work.,0,06-04-2022
B09R29RSFH,Why so expencive on your app  ? In market its price 40900 rs only we also trust amzon app but some time some product came very high price,"Price is indeed variable from time to time. Also, point to be noted that, installation charges, core cutting, grill framing, etc. may lead upto additional ₹4500/- approx.",0,06-04-2022
B09R29RSFH,Stand is required for out door unit ?,Yes. Better to go for iron framing mounted on the wall.,0,06-04-2022
B09R29RSFH,How much lenght pipe is provided along with this unit? Is stabilizer included?,"Not sure about the actual length, however it’s sufficient enough if not far away from the outdoor unit.",0,06-04-2022
B09R29RSFH,Will warrenty cover if we install with our known person,"If it’s for free, then it’s a good option, else better to go for the paid services by Panasonic service engineers (may read as staff) only.",0,06-04-2022
B09RN6WQHF,For what room size is it ideal,for 10*15 size it is superb,0,25-06-2022
B09RN6WQHF,Stabilizer free  with ac,no,0,29-05-2022
B09RN6WQHF,Does it connect to home wifi on 5GHz or 2.4GHz radio? i use airtel 5GHz wifi at home.,I connect it with Jio dongle. I connect  it with my mobile wifi also. Works well.,0,14-05-2022
B09RN6WQHF,5 year varanty on both indor and outdor pcb??,Yes,0,29-05-2022
B09RN6WQHF,this ac causes damage to ozone layer,Yes very bright one,0,19-04-2022
B09RN6WQHF,does it have temprhur display,Yes very bright one,0,19-04-2022
B09RN6WQHF,Its available with silver outdoor in open market. Why are you selling with white one ?,It is silver,0,29-05-2022
B09RN6WQHF,How much energy it consumes for 8 hrs ?,Never measured but bill is low when compared to my previous ac,0,29-05-2022
B09RN6WQHF,My ac is maintaining room temperature how to turn off that feature? After cooling it automatically starts increasing temperature,May be your remote issue but it's better to talk with Panasonic,0,19-04-2022
B09RN6WQHF,How many free services are there in what period of time?,You wl get two visit for cleaning purpose,0,19-04-2022
B09RN6WQHF,How can i get multiple split ac of this model . Need shipper response,Ask suppier,0,29-05-2022
B09R3XHPVZ,"Please tell me what maximum temperature can be outdoor when ac can still work i.e 48 , 50, 52 or more.",Up to 52 degrees,0,09-06-2022
B09R3XHPVZ,Is it necessary to install from company technician?,I think No,0,28-05-2022
B09R3XHPVZ,My room size is 210 square feet so 1.5 ton is sufficient?,For better cooling 2 Ton is recommended.,0,24-05-2022
B09R3XHPVZ,"If you buy this a / c, will the fixing service company come?",You have call the the company for installation and they will charge for installation,0,28-05-2022
B09R3XHPVZ,Will i be getting ac indoor unit bracket along with the ac itslef.,Yes,0,15-05-2022
B09R3XHPVZ,Ac remote stopped working within 15days..now how to get the replacement??,Contact Company for warranty service,0,28-05-2022
B09R3XHPVZ,Is this model hot and cold,"Yes its low as 16 degree, and high at 32 degree. But its so cool with 24 degree that its not required to turn low. It has a super sensor inside which understand the outside and inside temperature and adjust the cool automatic.",0,03-05-2022
B09R3XHPVZ,Installation including in order?,Yes. Installation charge 799 +gst,0,08-05-2022
B09R3XHPVZ,"In this model (2022, 1.5 ton 3 star ac) wifi is available or not?",Not working wifi,0,03-05-2022
B09R3XHPVZ,is it 2 way auto swing or 4 way auto swing?,2-Way,0,02-05-2022
B09R3XHPVZ,Please confirm if it comes with extra copper wire in the box.,No extra copper wire including it,0,08-05-2022
B09R3XHPVZ,Can you adjust the tonnage (convertibility ) manually?? Or its only automatic,No we can not adjust tonnage,0,28-05-2022
B09R3XHPVZ,Is Cooper pipe included with ac,Yes,0,08-05-2022
B09R3XHPVZ,How much is installation,Cost is about 1500,0,28-05-2022
B09R3XHPVZ,How many free preventative service in the first year?,Totally 3 servicing,0,25-04-2022
B09R3XHPVZ,is this neno technology?,No,0,25-04-2022
B09R3XHPVZ,How do i make it to work at a set temperature? my newly bought ac works at lower temperature than the set temperature & breaks my sleep,"Not to buy thia as wrist service by PANASONIC TEAM, ALAO THE PERFORMANCE IS NOT UP TO THE MARK LIKE daikin AND HITACHI",0,25-04-2022
B09R3XHPVZ,"Does the delivery person will remove the existing ac as i bought this on exchange basis? if they remove it, how much they charge for removing ?",No they had not removed,0,25-04-2022
B09R3XHPVZ,Is copper pipe included…?,Yes,0,28-04-2022
B09R3XHPVZ,I have ordered it on 16 April and after 6 days it has not been shipped,Call customer care of amazon,0,25-04-2022
B09R3XHPVZ,Do I have an exchange offer,Yes,0,28-05-2022
B09R3XHPVZ,Do I have a exchange offer on this ac,Yes,0,28-05-2022
B09R3XHPVZ,What is the installation cost ?,Almost 1500,0,28-05-2022
B09R3XHPVZ,Does it have a remote control,Yes,0,28-05-2022
B09R3XHPVZ,Does it comes with 3 meter copper pipe n electrical wire in 2022 April model,Yes but not measured,0,18-04-2022
B09R3XHPVZ,Is Copper pipe include,Yes,0,18-04-2022
B09R3XHPVZ,Does this include 3 meter copper tubing with wire??,No,0,16-04-2022
B09R3XHPVZ,Does it support auto restart after power cut?,"Yes, support previous mode apply after power cut",0,15-04-2022
B09R3XHPVZ,How much do you charge for installation? What materials included in it?,2399 something,0,15-04-2022
B09R3XHPVZ,Is installation kit included? And what is the length of copper tube and other things.,"1 kit including the main contain box, 12-15 feet pipe and wire avelable",0,15-04-2022
B09R3XHPVZ,How many services free with this model?,Grnal,0,15-04-2022
B09R3XHPVZ,Can I use this AC in winters??,Yes,0,15-04-2022
B09R3XHPVZ,What is the minimum voltage required to run this Ac,190-240V,0,15-04-2022
B09R3XHPVZ,Gst  invoice,Yes avelabel,0,15-04-2022
B09R3XHPVZ,8 hours  unit,12-15 unit,0,15-04-2022
B09R3XHPVZ,Whether non inverter type AC available?,Yes,0,15-04-2022
