ASIN,Question,Answer,Votes,Date
B01MRZZMYD,What do you mean by Front Load ?,This is specifically designed for using in front door washing machines.,0,21-02-2022
B01MRZZMYD,Where i cancelled my order,Sure,0,21-02-2022
B01MRZZMYD,"I washed my pants with black dyed pants together accidentally, as a result I got my brown pants stain with some black marks. Is it going to effective?",Its actually depends on the quality of your cloth not the detergent,0,21-11-2021
B01MRZZMYD,does 1kg top load powder come with a spoon inside?,Yes but the item is generally less expensive at Big Bazar,0,20-09-2020
B01MRZZMYD,Can i use this for samsung,Yes,0,11-06-2017
B01MRZZMYD,Can I use this Bosch front load washing machine?,Yes,0,23-04-2017
B01MRZZMYD,Can I use it in any washing machine ?,Yes,0,23-04-2017
B01MRZZMYD,what is difference between ffront and top load and only front load ?,Front load is for front door washing machine and top load is for top opening washing machine,0,02-09-2017
B01MRZZMYD,can it be used for hand wash,Yeah why not... But don't do,0,12-03-2017
B07BHH7JNL,Q: is 500g pack 200g free outside or inside.?,Inside,0,18-03-2020
B07RH199GJ,Whosing machine powder,"Yes, it's for Semi Automatic Washing Machine Only",0,20-10-2022
B07RH199GJ,This product can we use in fully automatic washing machine or not,"Yes, Ariel Complete Washing Powder is okay to use in semi-automatic washing machines. However, if you have a fully automatic washing machine, it's better to use a laundry detergent that was specifically developed for that type, like Ariel Matic.",0,26-08-2022
B07RH199GJ,Whether it can be used top loading fully automatic,Yes,0,20-07-2022
B07RH199GJ,I want to buy it,Bilkul,0,20-07-2022
B07RH199GJ,This pack come with total 6 kg,Yes,0,20-07-2022
B07RH199GJ,Date of Expired,Expiry,0,17-06-2022
B07RH199GJ,Value pack mean,Expiry date usually relates to food items. This is soap. You can use this for a long time say year or two.,0,17-06-2022
B07RH199GJ,What is the expiry date of this pack?,Expiry date is for food items. This is soap,0,17-06-2022
B07RH199GJ,Mere pin code par cash delivery nhi ho pa raha hai,Online kardo,0,20-07-2022
B07RH199GJ,Total 4+2=6 kg???,Yes,0,12-02-2022
B08WBPD1L4,Please send me manufacturing date above pocket,Look on the packet,0,05-03-2022
B08WBPD1L4,Does it contain any kind of a bleach or chlorine?,"i dont know abt that. n i dont think it contains bleach or chlorine, we have been using it for years. its safe..has a good fragrance.",0,31-05-2021
B08WBPD1L4,Is it original product? There is no red ring in the middle of green rings,"Come on man, I don't think somebody will make duplicate for detergents! (I don't know what you are asking, but may b the company changed the design or may b the picture displayed is an old one ). Also, if the seller is 'Cloudtail India', just buy with confidence... And if not that seller, check seller rating and if they are having good ratings, you should be fine!see less",0,04-09-2020
B08WBPD1L4,What is the fragrance,No fragrance.  Normal only,0,18-08-2020
B08WBPD1L4,Can be used to Ariel matic powder in whirlpool washing machines,Yes,0,05-01-2020
B08WBPD1L4,What is expiry date?,No expiry date,0,05-10-2019
B08WBPD1L4,"Why seller sent the wrong product, i lost my cashback offer and also time of 3 days",NOT WRONG PRODUCT BUT EXPIRY W.P.,0,04-11-2019
B08WBPD1L4,Can I wash colour clothes also from this.,Surely u can wash your colour clothes provided they are washed separately.,0,05-09-2019
B08WBPD1L4,Is the product returnable,Yes it is returnable,0,02-11-2019
B08WBPD1L4,is this a china based company,No,0,24-08-2019
B0794QPXTL,Cost? Awailable?,Cost is 1699,0,07-08-2018
B0BD235MBP,Kindly provide manufacturing date or Expiry date,Exellent product,0,03-11-2022
B0BD235MBP,Can i use this for hand washing cloths,Exellent product,0,03-11-2022
B0BD235MBP,Why price in the packet is 370 only and the price listed on Amazon is 420. Also mrp is hided in the images,Refill pack is 375,0,03-11-2022
B0BD235MBP,What is major difference in Front load n Top load detergent,"The main difference between the top loader and front loader detergent is the suds or lather formula in the detergent. Since a front loading washing machine uses less water, it requires a high efficiency (HE) low suds formula detergent. The low suds formula of the HE detergents produces less lather and removes all the dirt and soap residue with less water.see less",0,16-09-2022
B0BD235MBP,Howmuch quantity of liquid required for one pair of clothes?,10ml,0,03-11-2022
B0BD235MBP,"The same product available on Flipkart @ Rs.400.00, why your price is too high ?",No,0,03-11-2022
B0BD235MBP,How can I buy ariel front load liquid,"You can buy online order Amazon, Flipkart etc. Site",0,30-07-2022
B0BD235MBP,We have paid 179 for prime membership then why we we r being charged for delivery charges,"Might be the seller is charging, few items amazon will charge on delivery",0,03-11-2022
B0BD235MBP,How many washes can we get in this 2litre pack if we use one measure of the bottle lid,45 times if use one cap per trip,0,03-11-2022
B0BD235MBP,How much quantity should i use in 6.5kg fully automatic washing machine with half full tub?,"Usually instructions are given on the pack , please follow that",0,25-05-2022
B01N4GLE1I,Not mentioned expire date?,"Ariel powder is best if used 24 months from the date of manufacture; however instead of mentioning the date of manufacture, date when packed is mentioned. Ariel should modify suitably for clarity since date of manufacture and date of packing need not be same. Issue be taken up with P & G.",0,08-02-2022
B01N4GLE1I,Your rates Arial matick two kg rates are two high compare to rates at flipcartfor above product is twwo high,"No you pay for 4 kg, but you get six kgs",0,29-05-2021
B01N4GLE1I,Can It use For Samsung,For all washinh machines irrespective of its brand,0,29-05-2021
B01N4GLE1I,Does it come with plastic container?,No. Two pack inside with scoop only.,0,28-06-2019
B01N4GLE1I,This cannot be used for semi automatic washing machine? which is best for semi automatic top load machines?,Samsung,0,11-06-2019
B01N4GLE1I,What is the difference between front load & top load powder.why 2 different powder for same compny machine,Teka,0,11-06-2019
B01N4GLE1I,Can i use top load 6.5 KG ifb washing machine?????,Yah! You can use in any washing machine. But for best result use in front load washing machines.,0,16-10-2018
B01N4GLE1I,How much delivery cost?,No,0,12-08-2019
B01N4GLE1I,Why Delivery charge this iteam,because we also pay delivery charges on amazon,0,13-07-2018
B01N4GLE1I,can I use it for semiautomatic washing machine?,YES,0,03-08-2020
B071QXZQ9L,I want purchce today. When its expire date,Whenever I have bought the Ariel Powder the expiry date was approx. 6 to 10 months from Manufacturing date. So if you use it on daily basis the 6Kg shall get consumed within that time.,0,23-09-2022
B071QXZQ9L,Can we use this for top load washing machine. please suggest. since top load is out of stock in amazon,No,0,07-09-2022
B071QXZQ9L,Its already expired?,No when I got the powder it was not expired. I have been buying since long time.,0,10-08-2022
B071QXZQ9L,What's the manufacturing date & expiry date,Mine packet manufacturing date was March 2022 and it is valid till 1 year.,0,29-07-2022
B071QXZQ9L,How to order a Singal item in amezon fresh,No,0,07-09-2022
B071QXZQ9L,What is mrp? and how would i order this,MRP of Ariel powder is much on higher side around 1500 so if you get Deal for about approx. Near to 1000 rupees for 6 Kg front load you may buy it.,0,23-09-2022
B071QXZQ9L,Why this product not deliverable to my address,Seller may not have that facility.,0,23-09-2022
B071QXZQ9L,"Arial pack is different, is it guarenty products?",Good product,0,04-05-2022
B071QXZQ9L,This product With scoop,Yes,0,18-03-2022
B071QXZQ9L,Active fragrance,"Yes, mild fragrance is there. This could be find on washed clothes also",0,18-02-2022
B07DP7779R,how much pods for a wash of 6 kgs washing will be needed under normal condition?,1 pod is enough for a normal wash,0,08-09-2019
B07DP7779R,When we have to drop?,In the washing machine it self along with the clothes . It is made out of dissolvable casing which melts when it comes in contact with water !,0,23-06-2019
B07DP7779R,Can this be used for front load machine?,"Yes. It is for the front load machine. However, can be used on top loading as well.",0,15-06-2019
B07DP7779R,There are only 12 washes??,Yes.,0,15-06-2019
B07DP7779R,Can I use whirlpool outomatic washing machine,You can use it with any front or top loading automatic machines.,0,15-06-2019
B07DP7779R,How many pods are there ?,12,0,11-02-2019
B07DP7779R,Two questions please.1) Are there good for coloured clothes 2) are they usable for top load washing machines,yes,0,11-02-2019
B07DP7779R,Can we use it in semi automatic washing machines?,no,0,11-02-2019
B07DP7779R,How many pods in box,12 Pods,0,03-01-2019
B07DP7779R,In tablet it having washing powder aa,yes,0,11-02-2019
B09R4RWG84,Is it useful to fully automatic washing machine,Yes it is useful for washing clothes,0,22-08-2022
B09R4RWG84,What is difference between 4 + 2 and 5 + 3 matic,"4+2 = 6 kg. Comes in often 3 packs of 2kg each, it also means buy 4kg and free 2kg total 6kg.",0,22-08-2022
B09R4RWG84,What is the date of expiry ?,Expires with in 3months,0,22-08-2022
B09R4RWG84,What is the difference between Green and Blue color packs?,Blue color package is for top load washing machine and green color package is for front load washing machine,0,17-04-2022
B09R4RWG84,Return policy can applicable or not?,No,0,17-04-2022
B07BHGWPKV,Is this use for fully automatic washing mechine?,NO. THIS IS NORMALLY USED FOR NORMAL WASHING. FOR WASHING MACHINE YOU MUST USE ARIEL MATIC. IT IS ALSO AVAILABLE IN FRONT LOAD AND TOP LOAD VARIANTS.,0,01-12-2020
B09R4SF6QN,Expiry date,The packet i got says 2024...,0,15-09-2022
B09R4SF6QN,Is there any expiry date?,No,0,15-09-2022
B09R4SF6QN,Expire date,It doesn't expire,0,15-09-2022
B09R4SF6QN,Airel surf sure,Actually it works,0,15-09-2022
B09R4SF6QN,Can i use semi automatic and hand wash ?,Yes,0,03-07-2022
B06ZZJ7NVH,mrp is not available on product . How to be sure its original as product in market is available with mrp . Then why there product doesn't have mrp ?,Bro product price 454 rs. I am using it from last 2 month  it is orginal,0,06-11-2022
B06ZZJ7NVH,Can we use it without using washing machine,Yes you can.,0,12-10-2022
B06ZZJ7NVH,I want to cancel the order,I like Airel top load powder and using for past 20 years. Then why shd I cancel the order.,0,12-10-2022
B06ZZJ7NVH,On Flipkart box colour is green Why?,Green  colour box is for front loaded washing machine bro,0,06-11-2022
B06ZZJ7NVH,What is Its Manufaturing  date,Super,0,25-09-2022
B06ZZJ7NVH,Expairy date please,24 month afyer manufacturing,0,06-11-2022
B06ZZJ7NVH,Is it for top load fully automatic washing machine?,"Yes, it is for top load washing machine.",0,28-08-2022
B06ZZJ7NVH,It's product useful in fully automatic washing machine or not,Ofcourse it is. I used since two years without problem.,0,27-08-2022
B06ZZJ7NVH,Expiry date,24 month,0,06-11-2022
B06ZZJ7NVH,There is no *Buy Now* Option coming,Change the pincode and try or wait,0,26-08-2022
B07BHH32N7,Can we use in top load washing machine,Yes,0,27-05-2021
B07BHH32N7,how is Color detergent different from the normal product,It's same...,0,26-04-2021
B07BHH32N7,What is the mrp on the pack?,280.00,0,20-11-2020
B07BHH32N7,how is Ariel color for washing white clothes?,Good..it doesn't harm ur clothes at all..n removes stains also.,0,18-10-2019
B07BHH32N7,Is it for front load washing machine,No,0,18-10-2019
B07BHH32N7,Is it used for fully automatic,Yes.....💐,0,06-10-2019
B07BHH32N7,Can we use for topload,Not yet tried,0,18-03-2020
B07BHH32N7,Are we going to get free 500kg detergent pack with 1.5kg pack,no,0,13-07-2019
